thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
159,0,159,[np.float64(0.0275)],[np.float64(0.04875)],[1],[0],[0],[1.64020280004479],['target'],159,0,159,0,374.03696019999916,,10,374.01758579997113,374.03696019999916,374.03696019999916,0.026726100011728704,375.65787309996085,[np.float64(0.0275)],[np.float64(0.04875)],[1],[0],[0],[1.64020280004479],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
160,0,160,[np.float64(-0.4275)],[np.float64(0.2275)],[1],[0],[0],[2.8458045000443235],['target'],160,0,160,0,375.70472229999723,,10,375.6862869000179,375.70472229999723,375.70472229999723,0.02823060000082478,378.53217269998277,[np.float64(-0.4275)],[np.float64(0.2275)],[1],[0],[0],[2.8458045000443235],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
161,0,161,[np.float64(0.165)],[np.float64(0.29125)],[1],[0],[0],[1.634859600046184],['target'],161,0,161,0,378.5622270000167,,5,378.5458346999949,378.5622270000167,378.5622270000167,0.013495299965143204,380.18077480001375,[np.float64(0.165)],[np.float64(0.29125)],[1],[0],[0],[1.634859600046184],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
162,0,162,[np.float64(0.29625)],[np.float64(0.16875)],[1],[0],[0],[1.1717408000258729],['target'],162,0,162,0,380.21273530001054,,5,380.1937733999803,380.21273530001054,380.21273530001054,0.01284099998883903,381.36562230001437,[np.float64(0.29625)],[np.float64(0.16875)],[1],[0],[0],[1.1717408000258729],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
163,0,163,[np.float64(-0.1575)],[np.float64(0.43875)],[1],[0],[0],[1.3308124999748543],['target'],163,0,163,0,381.3959518999909,,5,381.3849101999658,381.3959518999909,381.3959518999909,0.019053899974096566,382.71581719996175,[np.float64(-0.1575)],[np.float64(0.43875)],[1],[0],[0],[1.3308124999748543],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
164,0,164,[np.float64(-0.345)],[np.float64(0.18875)],[1],[0],[0],[1.106827100040391],['target'],164,0,164,0,382.74602759996196,,5,382.7335928999819,382.74602759996196,382.74602759996196,0.01757489994633943,383.8405375999864,[np.float64(-0.345)],[np.float64(0.18875)],[1],[0],[0],[1.106827100040391],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
165,0,165,[np.float64(-0.14625)],[np.float64(0.1375)],[1],[0],[0],[1.3758347000111826],['target'],165,0,165,0,383.88747620000504,,10,383.8668374000117,383.88747620000504,383.88747620000504,0.02609719999600202,385.2428615000099,[np.float64(-0.14625)],[np.float64(0.1375)],[1],[0],[0],[1.3758347000111826],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
166,0,166,[np.float64(-0.455)],[np.float64(0.47375)],[1],[0],[0],[2.376299499999732],['target'],166,0,166,0,385.2886463999748,,5,385.26569059997564,385.2886463999748,385.2886463999748,0.022534499992616475,387.6421061999863,[np.float64(-0.455)],[np.float64(0.47375)],[1],[0],[0],[2.376299499999732],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
167,0,167,[np.float64(0.3325)],[np.float64(-0.3775)],[1],[0],[0],[2.216766000026837],['target'],167,0,167,0,387.7041421000031,,10,387.67656170000555,387.7041421000031,387.7041421000031,0.03423650003969669,389.8934547000099,[np.float64(0.3325)],[np.float64(-0.3775)],[1],[0],[0],[2.216766000026837],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
168,0,168,[np.float64(-0.32375)],[np.float64(0.1125)],[1],[0],[0],[2.278507500013802],['target'],168,0,168,0,389.9545986999874,,10,389.9239136999822,389.9545986999874,389.9545986999874,0.030168200028128922,392.2025144000072,[np.float64(-0.32375)],[np.float64(0.1125)],[1],[0],[0],[2.278507500013802],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
169,0,169,[np.float64(0.13125)],[np.float64(-0.21875)],[1],[0],[0],[1.7586287999874912],['target'],169,0,169,0,392.22934159997385,,5,392.21605940000154,392.22934159997385,392.22934159997385,0.013342500024009496,393.97480119997635,[np.float64(0.13125)],[np.float64(-0.21875)],[1],[0],[0],[1.7586287999874912],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
170,0,170,[np.float64(-0.30125)],[np.float64(0.24875)],[1],[0],[0],[1.4648521000053734],['target'],170,0,170,0,394.0212504999945,,5,393.99206630000845,394.0212504999945,394.0212504999945,0.017056899960152805,395.4569937000051,[np.float64(-0.30125)],[np.float64(0.24875)],[1],[0],[0],[1.4648521000053734],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
171,0,171,[np.float64(0.31375)],[np.float64(0.38375)],[1],[0],[0],[1.5043763000285253],['target'],171,0,171,0,395.50433460000204,,10,395.4853104999638,395.50433460000204,395.50433460000204,0.028181300032883883,396.98979079996934,[np.float64(0.31375)],[np.float64(0.38375)],[1],[0],[0],[1.5043763000285253],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
172,0,172,[np.float64(0.3375)],[np.float64(0.225)],[1],[0],[0],[1.3935800000326708],['target'],172,0,172,0,397.0545353000052,,10,397.0240109000006,397.0545353000052,397.0545353000052,0.033965100010391325,398.4177106000134,[np.float64(0.3375)],[np.float64(0.225)],[1],[0],[0],[1.3935800000326708],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
173,0,173,[np.float64(-0.06125)],[np.float64(-0.2825)],[1],[0],[0],[1.7277316999970935],['target'],173,0,173,0,398.4632869999623,,5,398.4385377999861,398.4632869999623,398.4632869999623,0.02056299999821931,400.1663390999893,[np.float64(-0.06125)],[np.float64(-0.2825)],[1],[0],[0],[1.7277316999970935],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
174,0,174,"[np.float64(-0.4675), np.float64(-0.4675)]","[np.float64(-0.02), np.float64(-0.025)]","[1, 1]","[0, 0]","[0, 0]","[1.3826690000132658, 2.191125000012107]","[None, 'target']",174,0,174,0,400.2118064999813,,10,400.1926048999885,400.2118064999813,400.2118064999813,0.026118299982044846,402.3838370000012,"[np.float64(-0.4675), np.float64(-0.4675)]","[np.float64(-0.02), np.float64(-0.025)]","[1, 1]","[0, 0]","[0, 0]","[1.3826690000132658, 2.191125000012107]","[None, 'target']",003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
175,0,175,[np.float64(-0.1575)],[np.float64(-0.17375)],[1],[0],[0],[1.9859505000058562],['target'],175,0,175,0,402.41307919996325,,5,402.3979220999754,402.41307919996325,402.41307919996325,0.013850499992258847,404.3839951999835,[np.float64(-0.1575)],[np.float64(-0.17375)],[1],[0],[0],[1.9859505000058562],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
176,0,176,[np.float64(-0.17875)],[np.float64(0.36)],[1],[0],[0],[2.367976500012446],['target'],176,0,176,0,404.42918520001695,,10,404.4138627999928,404.42918520001695,404.42918520001695,0.02965699997730553,406.78191449999576,[np.float64(-0.17875)],[np.float64(0.36)],[1],[0],[0],[2.367976500012446],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
177,0,177,[np.float64(-0.4125)],[np.float64(0.27875)],[1],[0],[0],[1.4339803999755532],['target'],177,0,177,0,406.8128698999644,,5,406.79809039999964,406.8128698999644,406.8128698999644,0.015991799999028444,408.2322148999665,[np.float64(-0.4125)],[np.float64(0.27875)],[1],[0],[0],[1.4339803999755532],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
178,0,178,[np.float64(-0.43625)],[np.float64(-0.1175)],[1],[0],[0],[1.6164241999504156],['target'],178,0,178,0,408.27918959996896,,10,408.2655722000054,408.27918959996896,408.27918959996896,0.033065700030419976,409.88208539999323,[np.float64(-0.43625)],[np.float64(-0.1175)],[1],[0],[0],[1.6164241999504156],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
179,0,179,[np.float64(0.2725)],[np.float64(0.095)],[1],[0],[0],[2.440269500017166],['target'],179,0,179,0,409.9293974000029,,10,409.91240729996935,409.9293974000029,409.9293974000029,0.030141199997160584,412.3527868000092,[np.float64(0.2725)],[np.float64(0.095)],[1],[0],[0],[2.440269500017166],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
180,0,180,[np.float64(0.0825)],[np.float64(-0.42)],[1],[0],[0],[2.0966410000110045],['target'],180,0,180,0,412.41373819997534,,10,412.38406509999186,412.41373819997534,412.41373819997534,0.031055199971888214,414.4807791999774,[np.float64(0.0825)],[np.float64(-0.42)],[1],[0],[0],[2.0966410000110045],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
181,0,181,[np.float64(-0.44125)],[np.float64(-0.08125)],[1],[0],[0],[2.3588897999725305],['target'],181,0,181,0,414.5286111999885,,10,414.50675569998566,414.5286111999885,414.5286111999885,0.025804299977608025,416.8657502999995,[np.float64(-0.44125)],[np.float64(-0.08125)],[1],[0],[0],[2.3588897999725305],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
182,0,182,[np.float64(0.31)],[np.float64(-0.17)],[1],[0],[0],[1.5179325999924913],['target'],182,0,182,0,416.8952990999678,,5,416.88198569999076,416.8952990999678,416.8952990999678,0.016031800012569875,418.4000752000138,[np.float64(0.31)],[np.float64(-0.17)],[1],[0],[0],[1.5179325999924913],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
183,0,183,[np.float64(-0.49125)],[np.float64(0.3175)],[1],[0],[0],[2.080887600022834],['target'],183,0,183,0,418.4459815999726,,10,418.429507999972,418.4459815999726,418.4459815999726,0.02917850000085309,420.5104912999668,[np.float64(-0.49125)],[np.float64(0.3175)],[1],[0],[0],[2.080887600022834],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
184,0,184,[np.float64(0.28875)],[np.float64(-0.40875)],[1],[0],[0],[1.4255067999474704],['target'],184,0,184,0,420.53705909999553,,5,420.5247344999807,420.53705909999553,420.53705909999553,0.014056799991521984,421.9503885000013,[np.float64(0.28875)],[np.float64(-0.40875)],[1],[0],[0],[1.4255067999474704],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
185,0,185,[np.float64(0.23625)],[np.float64(-0.39)],[1],[0],[0],[1.2504380999598652],['target'],185,0,185,0,421.97885600000154,,5,421.9644452999928,421.97885600000154,421.97885600000154,0.013850399991497397,423.214948799985,[np.float64(0.23625)],[np.float64(-0.39)],[1],[0],[0],[1.2504380999598652],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
186,0,186,"[np.float64(-0.4425), np.float64(-0.445)]","[np.float64(-0.2475), np.float64(-0.255)]","[1, 1]","[0, 0]","[0, 0]","[1.3508886999916285, 2.161280300002545]","[None, 'target']",186,0,186,0,423.26172139996197,,10,423.2473100000061,423.26172139996197,423.26172139996197,0.032190199999604374,425.4087334999931,"[np.float64(-0.4425), np.float64(-0.445)]","[np.float64(-0.2475), np.float64(-0.255)]","[1, 1]","[0, 0]","[0, 0]","[1.3508886999916285, 2.161280300002545]","[None, 'target']",003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
187,0,187,[np.float64(-0.1625)],[np.float64(0.07375)],[1],[0],[0],[2.503448700008448],['target'],187,0,187,0,425.45457170001464,,10,425.4397586999694,425.45457170001464,425.45457170001464,0.03073589998530224,427.94332279998343,[np.float64(-0.1625)],[np.float64(0.07375)],[1],[0],[0],[2.503448700008448],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
188,0,188,[np.float64(0.1875)],[np.float64(0.05875)],[1],[0],[0],[1.8999639000394382],['target'],188,0,188,0,428.0039488999755,,10,427.97832009999547,428.0039488999755,428.0039488999755,0.034710400039330125,429.8783963000169,[np.float64(0.1875)],[np.float64(0.05875)],[1],[0],[0],[1.8999639000394382],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
189,0,189,"[np.float64(-0.2825), np.float64(-0.28625)]","[np.float64(0.27875), np.float64(0.26375)]","[1, 1]","[0, 0]","[0, 0]","[1.5557715999893844, 3.0089584999950603]","[None, 'target']",189,0,189,0,429.9372150999843,,10,429.9107903999975,429.9372150999843,429.9372150999843,0.03207109996583313,432.91988399997354,"[np.float64(-0.2825), np.float64(-0.28625)]","[np.float64(0.27875), np.float64(0.26375)]","[1, 1]","[0, 0]","[0, 0]","[1.5557715999893844, 3.0089584999950603]","[None, 'target']",003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
190,0,190,[np.float64(-0.36375)],[np.float64(-0.345)],[1],[0],[0],[1.6179811999900267],['target'],190,0,190,0,432.96343930001603,,5,432.9399655999732,432.96343930001603,432.96343930001603,0.01979389996267855,434.5580790999811,[np.float64(-0.36375)],[np.float64(-0.345)],[1],[0],[0],[1.6179811999900267],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
191,0,191,[np.float64(-0.13625)],[np.float64(0.45625)],[1],[0],[0],[1.7345999000244774],['target'],191,0,191,0,434.5871439999901,,5,434.57306059997063,434.5871439999901,434.5871439999901,0.014732500014360994,436.30781510000816,[np.float64(-0.13625)],[np.float64(0.45625)],[1],[0],[0],[1.7345999000244774],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
192,0,192,[np.float64(-0.23625)],[np.float64(-0.05875)],[1],[0],[0],[2.4114755000337027],['target'],192,0,192,0,436.3534837999614,,5,436.3277969000046,436.3534837999614,436.3534837999614,0.019713699992280453,438.73937169997953,[np.float64(-0.23625)],[np.float64(-0.05875)],[1],[0],[0],[2.4114755000337027],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
193,0,193,[np.float64(0.45)],[np.float64(-0.2475)],[1],[0],[0],[2.6499234000220895],['target'],193,0,193,0,438.78812599997036,,10,438.76546129997587,438.78812599997036,438.78812599997036,0.025875099992845207,441.4154699000064,[np.float64(0.45)],[np.float64(-0.2475)],[1],[0],[0],[2.6499234000220895],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
194,0,194,[np.float64(0.19875)],[np.float64(-0.35875)],[1],[0],[0],[1.5928139999741688],['target'],194,0,194,0,441.4447460999945,,5,441.4301513999817,441.4447460999945,441.4447460999945,0.014495800016447902,443.0230390999932,[np.float64(0.19875)],[np.float64(-0.35875)],[1],[0],[0],[1.5928139999741688],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
195,0,195,[np.float64(-0.3325)],[np.float64(-0.1925)],[1],[0],[0],[1.2880807000328787],['target'],195,0,195,0,443.0701957999845,,5,443.04471889999695,443.0701957999845,443.0701957999845,0.021528200013563037,444.3329012999893,[np.float64(-0.3325)],[np.float64(-0.1925)],[1],[0],[0],[1.2880807000328787],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
196,0,196,[np.float64(-0.2025)],[np.float64(-0.36375)],[1],[0],[0],[1.359918900008779],['target'],196,0,196,0,444.3789308000123,,5,444.3549813000136,444.3789308000123,444.3789308000123,0.021850300021469593,445.715038299968,[np.float64(-0.2025)],[np.float64(-0.36375)],[1],[0],[0],[1.359918900008779],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
197,0,197,[np.float64(0.3825)],[np.float64(0.04875)],[1],[0],[0],[2.1903891999972984],['target'],197,0,197,0,445.7785772999632,,10,445.7494735000073,445.7785772999632,445.7785772999632,0.03420739999273792,447.9399484000169,[np.float64(0.3825)],[np.float64(0.04875)],[1],[0],[0],[2.1903891999972984],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
198,0,198,[np.float64(0.50375)],[np.float64(0.015)],[1],[0],[0],[1.3538582000182942],['target'],198,0,198,0,447.98717609996675,,5,447.96173939999426,447.98717609996675,447.98717609996675,0.021568699972704053,449.3157193000079,[np.float64(0.50375)],[np.float64(0.015)],[1],[0],[0],[1.3538582000182942],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
199,0,199,[np.float64(0.25375)],[np.float64(0.43125)],[1],[0],[0],[1.5749171000206843],['target'],199,0,199,0,449.36191269999836,,5,449.3349568999838,449.36191269999836,449.36191269999836,0.019003699999302626,450.91000420000637,[np.float64(0.25375)],[np.float64(0.43125)],[1],[0],[0],[1.5749171000206843],['target'],003,001,2025-09-29_15h58.58.233,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,60.36864716970601,2025-09-29 15h59.18.414456 +0530,
