thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
165,0,165,[np.float64(-0.4025)],[np.float64(0.33)],[1],[0],[0],[3.5413129999999455],['target'],165,0,165,0,431.1271083,,10,431.10596160000006,431.1271083,431.1271083,0.037911099999973885,434.64753290000004,[np.float64(-0.4025)],[np.float64(0.33)],[1],[0],[0],[3.5413129999999455],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
166,0,166,[np.float64(0.1)],[np.float64(-0.2525)],[1],[0],[0],[2.8882665999999517],['target'],166,0,166,0,434.67757550000005,,5,434.66928490000004,434.67757550000005,434.67757550000005,0.021412800000007337,437.5576421,[np.float64(0.1)],[np.float64(-0.2525)],[1],[0],[0],[2.8882665999999517],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
167,0,167,[np.float64(0.1775)],[np.float64(-0.0075)],[1],[0],[0],[1.0415914999999814],['target'],167,0,167,0,437.594797,,5,437.57967349999996,437.594797,437.594797,0.02189900000007583,438.62136830000003,[np.float64(0.1775)],[np.float64(-0.0075)],[1],[0],[0],[1.0415914999999814],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
168,0,168,[np.float64(0.19875)],[np.float64(-0.33875)],[1],[0],[0],[2.6048949000000903],['target'],168,0,168,0,438.6604921,,5,438.6423236,438.6604921,438.6604921,0.020689400000037494,441.24729770000005,[np.float64(0.19875)],[np.float64(-0.33875)],[1],[0],[0],[2.6048949000000903],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
169,0,169,[np.float64(0.44875)],[np.float64(0.3175)],[1],[0],[0],[2.537710299999958],['target'],169,0,169,0,441.29469580000006,,10,441.2743341,441.29469580000006,441.29469580000006,0.026972999999998137,443.812166,[np.float64(0.44875)],[np.float64(0.3175)],[1],[0],[0],[2.537710299999958],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
170,0,170,[np.float64(0.49)],[np.float64(0.48)],[1],[0],[0],[2.6535520999999562],['target'],170,0,170,0,443.8436218,,5,443.8287972,443.8436218,443.8436218,0.016310399999952097,446.4824233,[np.float64(0.49)],[np.float64(0.48)],[1],[0],[0],[2.6535520999999562],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
171,0,171,[np.float64(0.1125)],[np.float64(0.145)],[1],[0],[0],[1.8078236999999717],['target'],171,0,171,0,446.5105971,,5,446.4973504,446.5105971,446.5105971,0.014792499999998654,448.3052978,[np.float64(0.1125)],[np.float64(0.145)],[1],[0],[0],[1.8078236999999717],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
172,0,172,[np.float64(-0.2025)],[np.float64(-0.13)],[1],[0],[0],[1.9065149000000474],['target'],172,0,172,0,448.3352421,,5,448.324455,448.3352421,448.3352421,0.018962499999929605,450.2310673,[np.float64(-0.2025)],[np.float64(-0.13)],[1],[0],[0],[1.9065149000000474],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
173,0,173,[np.float64(0.48)],[np.float64(0.47625)],[1],[0],[0],[3.8557790000000978],['target'],173,0,173,0,450.2603559,,5,450.2496881,450.2603559,450.2603559,0.018420799999944393,454.1056627,[np.float64(0.48)],[np.float64(0.47625)],[1],[0],[0],[3.8557790000000978],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
174,0,174,[np.float64(0.03125)],[np.float64(0.47375)],[1],[0],[0],[3.484536300000059],['target'],174,0,174,0,454.1353711,,5,454.12307760000004,454.1353711,454.1353711,0.017192200000067714,457.60770140000005,[np.float64(0.03125)],[np.float64(0.47375)],[1],[0],[0],[3.484536300000059],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
175,0,175,[np.float64(-0.08)],[np.float64(0.5)],[1],[0],[0],[1.75946579999993],['target'],175,0,175,0,457.6528093,,10,457.63752130000006,457.6528093,457.6528093,0.029692699999941397,459.3970735,[np.float64(-0.08)],[np.float64(0.5)],[1],[0],[0],[1.75946579999993],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
176,0,176,[np.float64(-0.2175)],[np.float64(-0.23875)],[1],[0],[0],[1.729864599999928],['target'],176,0,176,0,459.42814530000004,,5,459.41732759999996,459.42814530000004,459.42814530000004,0.020016499999996995,461.147313,[np.float64(-0.2175)],[np.float64(-0.23875)],[1],[0],[0],[1.729864599999928],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
177,0,177,[np.float64(0.19)],[np.float64(0.29375)],[1],[0],[0],[2.3330658999999514],['target'],177,0,177,0,461.1770061,,5,461.16639549999996,461.1770061,461.1770061,0.01883789999999408,463.4995873,[np.float64(0.19)],[np.float64(0.29375)],[1],[0],[0],[2.3330658999999514],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
178,0,178,[np.float64(-0.05625)],[np.float64(0.3925)],[1],[0],[0],[1.4597875999999133],['target'],178,0,178,0,463.5452852,,5,463.52086649999995,463.5452852,463.5452852,0.021043800000029478,464.98073789999995,[np.float64(-0.05625)],[np.float64(0.3925)],[1],[0],[0],[1.4597875999999133],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
179,0,179,[np.float64(0.0225)],[np.float64(0.02375)],[1],[0],[0],[1.5466940999999679],['target'],179,0,179,0,465.0274228,,5,465.00275100000005,465.0274228,465.0274228,0.0218129999999519,466.5495672,[np.float64(0.0225)],[np.float64(0.02375)],[1],[0],[0],[1.5466940999999679],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
180,0,180,[np.float64(0.4875)],[np.float64(0.3125)],[1],[0],[0],[1.9450544000000036],['target'],180,0,180,0,466.59517250000005,,5,466.5705526,466.59517250000005,466.59517250000005,0.020766399999956775,468.51574250000004,[np.float64(0.4875)],[np.float64(0.3125)],[1],[0],[0],[1.9450544000000036],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
181,0,181,[np.float64(0.0175)],[np.float64(0.33375)],[1],[0],[0],[1.5446469000000889],['target'],181,0,181,0,468.57849259999995,,10,468.55218529999996,468.57849259999995,468.57849259999995,0.03622600000005605,470.09692120000005,[np.float64(0.0175)],[np.float64(0.33375)],[1],[0],[0],[1.5446469000000889],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
182,0,182,[np.float64(0.13875)],[np.float64(-0.44125)],[1],[0],[0],[1.9097821000000295],['target'],182,0,182,0,470.12786050000005,,5,470.1114441,470.12786050000005,470.12786050000005,0.014341300000069168,472.02129800000006,[np.float64(0.13875)],[np.float64(-0.44125)],[1],[0],[0],[1.9097821000000295],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
183,0,183,"[np.float64(0.36125), np.float64(0.34875)]","[np.float64(-0.2775), np.float64(-0.29125)]","[1, 1]","[0, 0]","[0, 0]","[1.1962490000000798, 1.9272141000000147]","[None, 'target']",183,0,183,0,472.05203450000005,,5,472.0352473,472.05203450000005,472.05203450000005,0.01381539999999859,473.96261150000004,"[np.float64(0.36125), np.float64(0.34875)]","[np.float64(-0.2775), np.float64(-0.29125)]","[1, 1]","[0, 0]","[0, 0]","[1.1962490000000798, 1.9272141000000147]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
184,0,184,[np.float64(0.17625)],[np.float64(-0.03625)],[1],[0],[0],[2.4112665000000106],['target'],184,0,184,0,473.99554059999997,,5,473.98063340000004,473.99554059999997,473.99554059999997,0.017693200000053366,476.39198790000006,[np.float64(0.17625)],[np.float64(-0.03625)],[1],[0],[0],[2.4112665000000106],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
185,0,185,[np.float64(-0.50625)],[np.float64(0.43)],[1],[0],[0],[2.9083851000000323],['target'],185,0,185,0,476.4355586,,10,476.417668,476.4355586,476.4355586,0.025530099999969025,479.3261783,[np.float64(-0.50625)],[np.float64(0.43)],[1],[0],[0],[2.9083851000000323],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
186,0,186,[np.float64(-0.30625)],[np.float64(-0.18125)],[1],[0],[0],[1.5933517999999367],['target'],186,0,186,0,479.3861145,,10,479.36269039999996,479.3861145,479.3861145,0.03623620000007577,480.9561789,[np.float64(-0.30625)],[np.float64(-0.18125)],[1],[0],[0],[1.5933517999999367],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
187,0,187,[np.float64(-0.205)],[np.float64(0.12625)],[1],[0],[0],[1.774657599999955],['target'],187,0,187,0,481.0182355,,10,480.98892630000006,481.0182355,481.0182355,0.03185300000006919,482.76364259999997,[np.float64(-0.205)],[np.float64(0.12625)],[1],[0],[0],[1.774657599999955],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
188,0,188,"[np.float64(-0.4175), np.float64(-0.3975)]","[np.float64(-0.105), np.float64(-0.135)]","[1, 1]","[0, 0]","[0, 0]","[1.2684193999999707, 2.165215200000034]","[None, 'target']",188,0,188,0,482.8017617,,10,482.7886061,482.8017617,482.8017617,0.024836100000015904,484.95390549999996,"[np.float64(-0.4175), np.float64(-0.3975)]","[np.float64(-0.105), np.float64(-0.135)]","[1, 1]","[0, 0]","[0, 0]","[1.2684193999999707, 2.165215200000034]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
189,0,189,[np.float64(-0.1325)],[np.float64(0.00375)],[1],[0],[0],[0.996310400000084],['target'],189,0,189,0,484.9766676,,5,484.9677433,484.9766676,484.9766676,0.013653499999918495,485.96420570000004,[np.float64(-0.1325)],[np.float64(0.00375)],[1],[0],[0],[0.996310400000084],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
190,0,190,[np.float64(0.27625)],[np.float64(0.3575)],[1],[0],[0],[1.194593300000065],['target'],190,0,190,0,485.9930288,,5,485.98479879999996,485.9930288,485.9930288,0.02030790000003435,487.17946609999996,[np.float64(0.27625)],[np.float64(0.3575)],[1],[0],[0],[1.194593300000065],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
191,0,191,[np.float64(-0.03375)],[np.float64(-0.12375)],[1],[0],[0],[1.1039504999999963],['target'],191,0,191,0,487.2024551,,5,487.1924389,487.2024551,487.2024551,0.012828900000044996,488.29644879999995,[np.float64(-0.03375)],[np.float64(-0.12375)],[1],[0],[0],[1.1039504999999963],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
192,0,192,[np.float64(-0.2775)],[np.float64(-0.10375)],[1],[0],[0],[1.2123329999999441],['target'],192,0,192,0,488.3187234,,5,488.30890330000005,488.3187234,488.3187234,0.012346499999921434,489.52132320000004,[np.float64(-0.2775)],[np.float64(-0.10375)],[1],[0],[0],[1.2123329999999441],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
193,0,193,[np.float64(-0.08625)],[np.float64(-0.28625)],[1],[0],[0],[3.240259499999979],['target'],193,0,193,0,489.5603412,,10,489.54753150000005,489.5603412,489.5603412,0.026055799999994633,492.78787029999995,[np.float64(-0.08625)],[np.float64(-0.28625)],[1],[0],[0],[3.240259499999979],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
194,0,194,[np.float64(-0.115)],[np.float64(0.46)],[1],[0],[0],[2.823696899999959],['target'],194,0,194,0,492.8101618,,5,492.80074570000005,492.8101618,492.8101618,0.012714299999970535,495.62535799999995,[np.float64(-0.115)],[np.float64(0.46)],[1],[0],[0],[2.823696899999959],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
195,0,195,[np.float64(-0.49625)],[np.float64(0.27375)],[1],[0],[0],[1.696673799999985],['target'],195,0,195,0,495.65219670000005,,5,495.6415017,495.65219670000005,495.65219670000005,0.015797700000007353,497.33831960000003,[np.float64(-0.49625)],[np.float64(0.27375)],[1],[0],[0],[1.696673799999985],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
196,0,196,[np.float64(-0.3975)],[np.float64(0.305)],[1],[0],[0],[1.1558283000000529],['target'],196,0,196,0,497.3684744,,5,497.3590922,497.3684744,497.3684744,0.020514000000048327,498.51499199999995,[np.float64(-0.3975)],[np.float64(0.305)],[1],[0],[0],[1.1558283000000529],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
197,0,197,[np.float64(-0.3225)],[np.float64(0.45375)],[1],[0],[0],[1.681829300000004],['target'],197,0,197,0,498.5436987,,5,498.53083699999996,498.5436987,498.5436987,0.015708599999925354,500.21274420000003,[np.float64(-0.3225)],[np.float64(0.45375)],[1],[0],[0],[1.681829300000004],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
198,0,198,[np.float64(-0.0425)],[np.float64(0.12)],[1],[0],[0],[1.7626169999999775],['target'],198,0,198,0,500.23506260000005,,5,500.2263588,500.23506260000005,500.23506260000005,0.013459799999964162,501.9891601,[np.float64(-0.0425)],[np.float64(0.12)],[1],[0],[0],[1.7626169999999775],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
199,0,199,[np.float64(0.425)],[np.float64(-0.20625)],[1],[0],[0],[3.3819376999999804],['target'],199,0,199,0,502.0266847,,10,502.01409970000003,502.0266847,502.0266847,0.024797100000000682,505.3961042,[np.float64(0.425)],[np.float64(-0.20625)],[1],[0],[0],[3.3819376999999804],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
