study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,144,4,7,,,K_y_,Keys,old,keys,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.4323403999442235],['text_3'],,,,,7,4,144,8,866.9929954000982,,,,,,,,866.9810351000633,866.9929954000982,866.9929954000982,866.9929954000982,0.0027987000066787004,869.415028700023,keys,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.4323403999442235],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,145,5,7,,,_ho_e,Phone,old,shoes,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.75071619998198],['text_3'],,,,,7,5,145,12,869.4597543000709,,,,,,,,869.4252557000145,869.4597543000709,869.4597543000709,869.4597543000709,0.010142300045117736,872.1772621000418,shoes,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.75071619998198],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,146,6,7,,,_a_bl_,Marble,old,table,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.715035600005649],['text_3'],,,,,7,6,146,11,872.1937536000041,,,,,,,,872.1807693000883,872.1937536000041,872.1937536000041,872.1937536000041,0.0032224999740719795,874.8978748000227,table,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.715035600005649],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,147,7,7,,,ta_l_,Table,new,table,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.110009599942714],['text_3'],,,,,7,7,147,15,874.924239700078,,,,,,,,874.9019564000191,874.924239700078,874.924239700078,874.924239700078,0.003867099992930889,878.0132563000079,table,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.110009599942714],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,148,8,7,,,P_li_e,Police,old,police,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.6929809999419376],['text_3'],,,,,7,8,148,7,878.0409549000906,,,,,,,,878.0164490001043,878.0409549000906,878.0409549000906,878.0409549000906,0.00302689999807626,881.7113627000945,police,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.6929809999419376],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,149,9,7,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.629735100083053],['text_3'],,,,,7,9,149,2,881.7250595000805,,,,,,,,881.7142248000018,881.7250595000805,881.7250595000805,881.7250595000805,0.0026523000560700893,884.3451889000135,tshirt,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.629735100083053],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,150,10,7,,,_oo_,Book,old,book,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.778221799992025],['text_3'],,,,,7,10,150,13,884.3739586001029,,,,,,,,884.3486470000353,884.3739586001029,884.3739586001029,884.3739586001029,0.003304900019429624,887.1278515000595,book,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.778221799992025],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,151,11,7,,,c_m_ra,Camera,new,camera,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.813503700075671],['text_3'],,,,,7,11,151,19,887.1413625000278,,,,,,,,887.1305851000361,887.1413625000278,887.1413625000278,887.1413625000278,0.0025954999728128314,890.9456766000949,camera,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.813503700075671],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,152,12,7,,,bo_t_e,Bottle,new,bottle,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.6256530000828207],['text_3'],,,,,7,12,152,18,890.9740482000634,,,,,,,,890.9512825000565,890.9740482000634,890.9740482000634,890.9740482000634,0.005345000070519745,894.5779950000579,bottle,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.6256530000828207],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,153,13,7,,,P_st_r,Poster,old,pastry,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.446553000016138],['text_3'],,,,,7,13,153,9,894.5938427000074,,,,,,,,894.5808442000998,894.5938427000074,894.5938427000074,894.5938427000074,0.0027098999125882983,898.0286053000018,pastry,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.446553000016138],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,154,14,7,,,_ou_se,mouse,old,mouses,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[4.010918200016022],['text_3'],,,,,7,14,154,3,898.0417095000157,,,,,,,,898.0320440001087,898.0417095000157,898.0417095000157,898.0417095000157,0.003281799959950149,902.0439652000787,mouses,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[4.010918200016022],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,155,15,7,,,_o_rd,Board,old,chord,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.495635599945672],['text_3'],,,,,7,15,155,10,902.0743061000248,,,,,,,,902.0483209000668,902.0743061000248,902.0743061000248,902.0743061000248,0.004237100016325712,904.5510718000587,chord,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.495635599945672],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,156,16,7,,,l_pt_p,Laptop,old,laptop,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.853773699956946],['text_3'],,,,,7,16,156,0,904.5741258000489,,,,,,,,904.5557202000637,904.5741258000489,904.5741258000489,904.5741258000489,0.00440940004773438,907.4116225000471,laptop,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.853773699956946],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,157,17,7,,,P_as_tr_,Pastry,old,pastries,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.3278634999878705],['text_3'],,,,,7,17,157,4,907.4408137000864,,,,,,,,907.4160844000289,907.4408137000864,907.4408137000864,907.4408137000864,0.0042498999973759055,910.7457279000664,pastries,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.3278634999878705],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,158,18,7,,,v_s_,Vase,new,vase,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.041661800001748],['text_3'],,,,,7,18,158,17,910.7740931001026,,,,,,,,910.7506847000914,910.7740931001026,910.7740931001026,910.7740931001026,0.004764299956150353,913.7934807999991,vase,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.041661800001748],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,159,19,7,,,p_nc_l,Pencil,new,pencil,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[7.109545400016941],['text_3'],,,,,7,19,159,16,913.8241157000884,,,,,,,,913.7980926000746,913.8241157000884,913.8241157000884,913.8241157000884,0.004516700049862266,920.908754000091,pencil,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[7.109545400016941],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,160,0,8,,,bo_t_e,Bottle,new,"bottle
",[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[5.333321199985221],['text_3'],,,,,8,0,160,18,920.9243117000442,,,,,,,,920.9111259001074,920.9243117000442,920.9243117000442,920.9243117000442,0.0022558000637218356,926.2453858000226,"bottle
",[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[5.333321199985221],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,161,1,8,,,_o_rd,Board,old,,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[0.1279600999550894],['text_3'],,,,,8,1,161,10,926.2577985000098,,,,,,,,926.248169700033,926.2577985000098,926.2577985000098,926.2577985000098,0.0026635000249370933,926.3780020000413,,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[0.1279600999550894],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,162,2,8,,,c_m_ra,Camera,new,camera,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.977177600027062],['text_3'],,,,,8,2,162,19,926.4069431000389,,,,,,,,926.3836272000335,926.4069431000389,926.4069431000389,926.4069431000389,0.005371600040234625,930.3631139000645,camera,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.977177600027062],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,163,3,8,,,_ru_is_,Cruise,old,cruise,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[8.526705600088462],['text_3'],,,,,8,3,163,6,930.3907103000674,,,,,,,,930.3671059000771,930.3907103000674,930.3907103000674,930.3907103000674,0.0037538999458774924,938.8950417001033,cruise,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[8.526705600088462],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,164,4,8,,,_a_bl_,Marble,old,table,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.877695400035009],['text_3'],,,,,8,4,164,11,938.9243728000438,,,,,,,,938.8985250000842,938.9243728000438,938.9243728000438,938.9243728000438,0.003301899996586144,941.7781699000625,table,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.877695400035009],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,165,5,8,,,c_s_,Case,old,case,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.3632064999546856],['text_3'],,,,,8,5,165,5,941.8068160000257,,,,,,,,941.7820522000547,941.8068160000257,941.8068160000257,941.8068160000257,0.003683099988847971,945.1466313001001,case,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.3632064999546856],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,166,6,8,,,l_pt_p,Laptop,old,laptop,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.168801399995573],['text_3'],,,,,8,6,166,0,945.1736022999976,,,,,,,,945.1500829000724,945.1736022999976,945.1736022999976,945.1736022999976,0.003276399918831885,948.3232569000684,laptop,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[3.168801399995573],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,167,7,8,,,_ou_se,mouse,old,mosues,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.4639793999958783],['text_3'],,,,,8,7,167,3,948.3404452000977,,,,,,,,948.3284632000141,948.3404452000977,948.3404452000977,948.3404452000977,0.005037200055085123,950.7936499000061,mosues,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.4639793999958783],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,168,8,8,,,v_s_,Vase,new,vase,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.3791379000758752],['text_3'],,,,,8,8,168,17,950.8100308000576,,,,,,,,950.7970996000804,950.8100308000576,950.8100308000576,950.8100308000576,0.002687699976377189,953.1779860000825,vase,[np.float64(0.02375)],[np.float64(-0.28375)],[1],[0],[0],[2.3791379000758752],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,169,9,8,,,T_hi_t,Tshirt,old,tshirt,"[np.float64(-0.0325), np.float64(-0.0325), np.float64(-0.0325), np.float64(-0.0325), np.float64(0.00875)]","[np.float64(0.01625), np.float64(0.01625), np.float64(0.01625), np.float64(0.01625), np.float64(-0.30125)]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[5.89509350003209, 6.527183800004423, 6.894434800022282, 7.143220399972051, 12.07747300004121]","[None, None, None, None, 'text_3']",,,,,8,9,169,2,953.2073548000772,,,,,,,,953.1823637000052,953.2073548000772,953.2073548000772,953.2073548000772,0.004216099972836673,965.2611001000041,tshirt,"[np.float64(-0.0325), np.float64(-0.0325), np.float64(-0.0325), np.float64(-0.0325), np.float64(0.00875)]","[np.float64(0.01625), np.float64(0.01625), np.float64(0.01625), np.float64(0.01625), np.float64(-0.30125)]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[5.89509350003209, 6.527183800004423, 6.894434800022282, 7.143220399972051, 12.07747300004121]","[None, None, None, None, 'text_3']",Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,170,10,8,,,P_st_r,Poster,old,pastry,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.3279579000081867],['text_3'],,,,,8,10,170,9,965.2900422000093,,,,,,,,965.2644793000072,965.2900422000093,965.2900422000093,965.2900422000093,0.00315440003760159,968.5937449000776,pastry,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.3279579000081867],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,171,11,8,,,_ho_e,Phone,old,shoes,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[4.946274899994023],['text_3'],,,,,8,11,171,12,968.6095617000246,,,,,,,,968.597296000109,968.6095617000246,968.6095617000246,968.6095617000246,0.0033675000304356217,973.5459531000815,shoes,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[4.946274899994023],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,172,12,8,,,c_s_io_,Cushion,new,cuhsion,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.791301400051452],['text_3'],,,,,8,12,172,14,973.5735007000621,,,,,,,,973.5517128000502,973.5735007000621,973.5735007000621,973.5735007000621,0.005510600050911307,977.3442365000956,cuhsion,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.791301400051452],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,173,13,8,,,P_as_tr_,Pastry,old,pastries,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[5.329730299999937],['text_3'],,,,,8,13,173,4,977.3583356000017,,,,,,,,977.3471840000711,977.3583356000017,977.3583356000017,977.3583356000017,0.0028128999983891845,982.6793446000665,pastries,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[5.329730299999937],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,174,14,8,,,_ha_t,Chart,old,shaft,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.109474900062196],['text_3'],,,,,8,14,174,1,982.7071280000964,,,,,,,,982.6829608000116,982.7071280000964,982.7071280000964,982.7071280000964,0.0034132000291720033,985.7937064000871,shaft,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.109474900062196],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,175,15,8,,,p_nc_l,Pencil,new,pencil,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[5.51185159990564],['text_3'],,,,,8,15,175,16,985.8229729000013,,,,,,,,985.7973136000801,985.8229729000013,985.8229729000013,985.8229729000013,0.0034134999150410295,991.3110255000647,pencil,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[5.51185159990564],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,176,16,8,,,_oo_,Book,old,book,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.5926097000483423],['text_3'],,,,,8,16,176,13,991.3400734000606,,,,,,,,991.3157439000206,991.3400734000606,991.3400734000606,991.3400734000606,0.004540399997495115,993.9096381000709,book,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.5926097000483423],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,177,17,8,,,P_li_e,Police,old,police,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[4.230203100014478],['text_3'],,,,,8,17,177,7,993.9251040000236,,,,,,,,993.9121685000136,993.9251040000236,993.9251040000236,993.9251040000236,0.0023990999907255173,998.1442929001059,police,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[4.230203100014478],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,178,18,8,,,ta_l_,Table,new,table,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.807882299995981],['text_3'],,,,,8,18,178,15,998.1730544000166,,,,,,,,998.1494367000414,998.1730544000166,998.1730544000166,998.1730544000166,0.0049267999129369855,1000.9589040999999,table,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.807882299995981],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,179,19,8,,,K_y_,Keys,old,keys,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.01435810001567],['text_3'],,,,,8,19,179,8,1000.9737368000206,,,,,,,,1000.9616462000413,1000.9737368000206,1000.9737368000206,1000.9737368000206,0.0025952000869438052,1003.9771326000337,keys,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.01435810001567],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,180,0,9,,,p_nc_l,Pencil,new,penicl,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.62842860003002],['text_3'],,,,,9,0,180,16,1004.008881200105,,,,,,,,1003.9803668000968,1004.008881200105,1004.008881200105,1004.008881200105,0.0031071000266820192,1006.6099333000602,penicl,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.62842860003002],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,181,1,9,,,K_y_,Keys,old,,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[0.19847070006653666],['text_3'],,,,,9,1,181,8,1006.6241340000415,,,,,,,,1006.6119584999979,1006.6241340000415,1006.6241340000415,1006.6241340000415,0.001902200048789382,1006.8117291000672,,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[0.19847070006653666],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,182,2,9,,,_ou_se,mouse,old,mouses,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.3282962000230327],['text_3'],,,,,9,2,182,3,1006.8394176000729,,,,,,,,1006.8152608000673,1006.8394176000729,1006.8394176000729,1006.8394176000729,0.0033715000608935952,1010.144791000057,mouses,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.3282962000230327],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,183,3,9,,,c_s_,Case,old,case,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.130999300046824],['text_3'],,,,,9,3,183,5,1010.1751853000605,,,,,,,,1010.1476838000817,1010.1751853000605,1010.1751853000605,1010.1751853000605,0.0027565999189391732,1013.2809686000692,case,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.130999300046824],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,184,4,9,,,l_pt_p,Laptop,old,laptop,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.8890187999932095],['text_3'],,,,,9,4,184,0,1013.3061053000856,,,,,,,,1013.2865187000716,1013.3061053000856,1013.3061053000856,1013.3061053000856,0.005284099956043065,1016.1768168000272,laptop,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.8890187999932095],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,185,5,9,,,c_m_ra,Camera,new,camera,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.3117941000964493],['text_3'],,,,,9,5,185,19,1016.1904947001021,,,,,,,,1016.1799005001085,1016.1904947001021,1016.1904947001021,1016.1904947001021,0.002916799974627793,1019.4931133000646,camera,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.3117941000964493],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,186,6,9,,,_oo_,Book,old,book,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.7955281999893486],['text_3'],,,,,9,6,186,13,1019.5073344000848,,,,,,,,1019.4962320000632,1019.5073344000848,1019.5073344000848,1019.5073344000848,0.0029578000539913774,1022.2928832001053,book,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.7955281999893486],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,187,7,9,,,ta_l_,Table,new,table,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.696211100090295],['text_3'],,,,,9,7,187,15,1022.3069966000039,,,,,,,,1022.2955609000055,1022.3069966000039,1022.3069966000039,1022.3069966000039,0.002554499893449247,1024.9933212000178,table,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.696211100090295],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,188,8,9,,,_ru_is_,Cruise,old,cruises,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.5755181999411434],['text_3'],,,,,9,8,188,6,1025.0228811000707,,,,,,,,1024.9996053000214,1025.0228811000707,1025.0228811000707,1025.0228811000707,0.006095499964430928,1028.5777175000403,cruises,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.5755181999411434],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,189,9,9,,,_a_bl_,Marble,old,table,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.8106433000648394],['text_3'],,,,,9,9,189,11,1028.6061187000014,,,,,,,,1028.5828032999998,1028.6061187000014,1028.6061187000014,1028.6061187000014,0.004824699950404465,1031.3962964001112,table,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[2.8106433000648394],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,190,10,9,,,bo_t_e,Bottle,new,bottle,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.7406919000204653],['text_3'],,,,,9,10,190,18,1031.42357120011,,,,,,,,1031.402093200013,1031.42357120011,1031.42357120011,1031.42357120011,0.005553900031372905,1035.1452777000377,bottle,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[3.7406919000204653],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
,191,11,9,,,P_st_r,Poster,old,pastry,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[7.091303799999878],['text_3'],,,,,9,11,191,9,1035.1729489000281,,,,,,,,1035.1510275000473,1035.1729489000281,1035.1729489000281,1035.1729489000281,0.005458800005726516,1042.24443410011,pastry,[np.float64(0.00875)],[np.float64(-0.30125)],[1],[0],[0],[7.091303799999878],['text_3'],Participant 03,001,2025-10-16_19h53.57.660,Word Priming Experiment,,2025.1.1,119.40654948965773,2025-10-16 19h54.28.617137 +0530,
