thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
110,0,110,[np.float64(0.25375)],[np.float64(-0.19125)],[1],[0],[0],[1.2365721000023768],['target'],110,0,110,0,216.2155980000025,,5,216.19964530000289,216.2155980000025,216.2155980000025,0.01403089999803342,217.43632609999622,[np.float64(0.25375)],[np.float64(-0.19125)],[1],[0],[0],[1.2365721000023768],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
111,0,111,[np.float64(-0.3675)],[np.float64(0.1075)],[1],[0],[0],[1.7946430000010878],['target'],111,0,111,0,217.48379379999824,,5,217.456998200003,217.48379379999824,217.48379379999824,0.02048280000599334,219.25171270000283,[np.float64(-0.3675)],[np.float64(0.1075)],[1],[0],[0],[1.7946430000010878],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
112,0,112,[np.float64(-0.2475)],[np.float64(-0.08125)],[1],[0],[0],[1.547619199998735],['target'],112,0,112,0,219.29961110000295,,10,219.27861960000155,219.29961110000295,219.29961110000295,0.02675920000183396,220.82636569999886,[np.float64(-0.2475)],[np.float64(-0.08125)],[1],[0],[0],[1.547619199998735],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
113,0,113,[np.float64(0.44375)],[np.float64(-0.19125)],[1],[0],[0],[1.650540100003127],['target'],113,0,113,0,220.85754520000046,,5,220.84247170000162,220.85754520000046,220.85754520000046,0.015916799995466135,222.4930985999963,[np.float64(0.44375)],[np.float64(-0.19125)],[1],[0],[0],[1.650540100003127],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
114,0,114,[np.float64(-0.17)],[np.float64(-0.04125)],[1],[0],[0],[2.2711473000017577],['target'],114,0,114,0,222.54065719999926,,10,222.52148760000273,222.54065719999926,222.54065719999926,0.02822070000547683,224.79272160000255,[np.float64(-0.17)],[np.float64(-0.04125)],[1],[0],[0],[2.2711473000017577],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
115,0,115,[np.float64(0.1575)],[np.float64(-0.3525)],[1],[0],[0],[1.8959219000025769],['target'],115,0,115,0,224.84095089999755,,10,224.8220633000019,224.84095089999755,224.84095089999755,0.02914520000194898,226.7180864999973,[np.float64(0.1575)],[np.float64(-0.3525)],[1],[0],[0],[1.8959219000025769],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
116,0,116,[np.float64(0.2325)],[np.float64(-0.125)],[1],[0],[0],[1.527622400004475],['target'],116,0,116,0,226.74904470000183,,5,226.73182429999724,226.74904470000183,226.74904470000183,0.013494899998477194,228.25947299999825,[np.float64(0.2325)],[np.float64(-0.125)],[1],[0],[0],[1.527622400004475],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
117,0,117,[np.float64(-0.38125)],[np.float64(-0.37375)],[1],[0],[0],[1.5945099999953527],['target'],117,0,117,0,228.29065740000078,,5,228.2733429,228.29065740000078,228.29065740000078,0.013697599999431986,229.86793639999814,[np.float64(-0.38125)],[np.float64(-0.37375)],[1],[0],[0],[1.5945099999953527],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
118,0,118,[np.float64(-0.21125)],[np.float64(0.1875)],[1],[0],[0],[1.5984403999973438],['target'],118,0,118,0,229.8989988999965,,5,229.88591530000122,229.8989988999965,229.8989988999965,0.017803599999751896,231.48444339999696,[np.float64(-0.21125)],[np.float64(0.1875)],[1],[0],[0],[1.5984403999973438],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
119,0,119,[np.float64(0.3075)],[np.float64(-0.2675)],[1],[0],[0],[2.3104612000024645],['target'],119,0,119,0,231.5156197000033,,5,231.4999586999984,231.5156197000033,231.5156197000033,0.015349799999967217,233.81049530000018,[np.float64(0.3075)],[np.float64(-0.2675)],[1],[0],[0],[2.3104612000024645],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
120,0,120,[np.float64(0.1225)],[np.float64(-0.13125)],[1],[0],[0],[1.1567480999947293],['target'],120,0,120,0,233.84174160000111,,5,233.82855169999675,233.84174160000111,233.84174160000111,0.0179160999978194,234.98537999999826,[np.float64(0.1225)],[np.float64(-0.13125)],[1],[0],[0],[1.1567480999947293],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
121,0,121,[np.float64(-0.33)],[np.float64(-0.06)],[1],[0],[0],[1.4591605000023264],['target'],121,0,121,0,235.01647909999883,,5,235.00284819999797,235.01647909999883,235.01647909999883,0.01729720000002999,236.46214170000167,[np.float64(-0.33)],[np.float64(-0.06)],[1],[0],[0],[1.4591605000023264],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
122,0,122,[np.float64(0.11875)],[np.float64(0.445)],[1],[0],[0],[1.8600785000016913],['target'],122,0,122,0,236.50853259999712,,10,236.49332149999827,236.50853259999712,236.50853259999712,0.030939100004616193,238.35352379999676,[np.float64(0.11875)],[np.float64(0.445)],[1],[0],[0],[1.8600785000016913],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
123,0,123,[np.float64(0.38)],[np.float64(0.055)],[1],[0],[0],[2.1924251000018558],['target'],123,0,123,0,238.40042150000227,,10,238.37603500000114,238.40042150000227,238.40042150000227,0.022262599995883647,240.568551700002,[np.float64(0.38)],[np.float64(0.055)],[1],[0],[0],[2.1924251000018558],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
124,0,124,[np.float64(-0.035)],[np.float64(-0.4625)],[1],[0],[0],[1.9098050000029616],['target'],124,0,124,0,240.59926840000116,,5,240.58413219999784,240.59926840000116,240.59926840000116,0.015374000002339017,242.4940207999971,[np.float64(-0.035)],[np.float64(-0.4625)],[1],[0],[0],[1.9098050000029616],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
125,0,125,[np.float64(-0.01875)],[np.float64(-0.08)],[1],[0],[0],[2.2444639000023017],['target'],125,0,125,0,242.54115940000338,,10,242.52399899999727,242.54115940000338,242.54115940000338,0.02983700000186218,244.76856759999646,[np.float64(-0.01875)],[np.float64(-0.08)],[1],[0],[0],[2.2444639000023017],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
126,0,126,[np.float64(0.21375)],[np.float64(-0.44875)],[1],[0],[0],[1.698648099998536],['target'],126,0,126,0,244.79991409999639,,5,244.7843955999997,244.79991409999639,244.79991409999639,0.01562759999796981,246.4833396000031,[np.float64(0.21375)],[np.float64(-0.44875)],[1],[0],[0],[1.698648099998536],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
127,0,127,[np.float64(-0.4675)],[np.float64(0.07375)],[1],[0],[0],[1.7211244999998598],['target'],127,0,127,0,246.54326639999636,,10,246.50697309999669,246.54326639999636,246.54326639999636,0.023561499998322688,248.22821300000214,[np.float64(-0.4675)],[np.float64(0.07375)],[1],[0],[0],[1.7211244999998598],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
128,0,128,[np.float64(0.1525)],[np.float64(-0.395)],[1],[0],[0],[2.1335128999999142],['target'],128,0,128,0,248.27473450000252,,10,248.2516512000002,248.27473450000252,248.27473450000252,0.023145300001488067,250.3852590000024,[np.float64(0.1525)],[np.float64(-0.395)],[1],[0],[0],[2.1335128999999142],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
129,0,129,[np.float64(0.44375)],[np.float64(-0.28875)],[1],[0],[0],[3.5564137999972445],['target'],129,0,129,0,250.43249020000076,,10,250.4136045999985,250.43249020000076,250.43249020000076,0.028151599995908327,253.97019269999873,[np.float64(0.44375)],[np.float64(-0.28875)],[1],[0],[0],[3.5564137999972445],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
130,0,130,[np.float64(0.445)],[np.float64(0.475)],[1],[0],[0],[1.8054669000048307],['target'],130,0,130,0,253.99904059999972,,5,253.98793489999662,253.99904059999972,253.99904059999972,0.017469500002334826,255.793482699999,[np.float64(0.445)],[np.float64(0.475)],[1],[0],[0],[1.8054669000048307],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
131,0,131,[np.float64(0.365)],[np.float64(0.185)],[1],[0],[0],[1.5246460999987903],['target'],131,0,131,0,255.82451379999839,,5,255.81097140000202,255.82451379999839,255.82451379999839,0.017322400002740324,257.33570209999743,[np.float64(0.365)],[np.float64(0.185)],[1],[0],[0],[1.5246460999987903],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
132,0,132,[np.float64(0.38875)],[np.float64(0.28375)],[1],[0],[0],[1.253042699994694],['target'],132,0,132,0,257.36555000000226,,10,257.3567361000023,257.36555000000226,257.36555000000226,0.02086789999884786,258.60987690000184,[np.float64(0.38875)],[np.float64(0.28375)],[1],[0],[0],[1.253042699994694],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
133,0,133,[np.float64(-0.145)],[np.float64(0.47625)],[1],[0],[0],[1.695734300003096],['target'],133,0,133,0,258.6408259000018,,10,258.63211880000017,258.6408259000018,258.6408259000018,0.021939199999906123,260.3279729999995,[np.float64(-0.145)],[np.float64(0.47625)],[1],[0],[0],[1.695734300003096],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
134,0,134,[np.float64(0.27375)],[np.float64(-0.1425)],[1],[0],[0],[1.4728303000010783],['target'],134,0,134,0,260.3572665000029,,5,260.3455982000014,260.3572665000029,260.3572665000029,0.017412999994121492,261.81851740000275,[np.float64(0.27375)],[np.float64(-0.1425)],[1],[0],[0],[1.4728303000010783],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
135,0,135,"[np.float64(0.0725), np.float64(0.08875)]","[np.float64(0.005), np.float64(-0.015)]","[1, 1]","[0, 0]","[0, 0]","[1.3736809999973048, 2.8725841999985278]","[None, 'target']",135,0,135,0,261.8489544999975,,5,261.8364885999981,261.8489544999975,261.8489544999975,0.01781279999704566,264.7091491999963,"[np.float64(0.0725), np.float64(0.08875)]","[np.float64(0.005), np.float64(-0.015)]","[1, 1]","[0, 0]","[0, 0]","[1.3736809999973048, 2.8725841999985278]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
136,0,136,[np.float64(0.31125)],[np.float64(-0.34875)],[1],[0],[0],[1.6195263000045088],['target'],136,0,136,0,264.74008519999916,,5,264.7251514000018,264.74008519999916,264.74008519999916,0.015815099999599624,266.3448195000019,[np.float64(0.31125)],[np.float64(-0.34875)],[1],[0],[0],[1.6195263000045088],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
137,0,137,[np.float64(-0.32875)],[np.float64(0.37625)],[1],[0],[0],[2.306504699998186],['target'],137,0,137,0,266.3903053000031,,10,266.36967500000173,266.3903053000031,266.3903053000031,0.024578500000643544,268.67627540000103,[np.float64(-0.32875)],[np.float64(0.37625)],[1],[0],[0],[2.306504699998186],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
138,0,138,[np.float64(0.4725)],[np.float64(-0.18125)],[1],[0],[0],[1.8086589999948046],['target'],138,0,138,0,268.7069573999979,,5,268.69235050000134,268.7069573999979,268.7069573999979,0.01584480000019539,270.5011005999986,[np.float64(0.4725)],[np.float64(-0.18125)],[1],[0],[0],[1.8086589999948046],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
139,0,139,[np.float64(0.3775)],[np.float64(0.14875)],[1],[0],[0],[2.486371999999392],['target'],139,0,139,0,270.53219510000054,,10,270.52292039999884,270.53219510000054,270.53219510000054,0.021629499999107793,273.0093861999994,[np.float64(0.3775)],[np.float64(0.14875)],[1],[0],[0],[2.486371999999392],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
140,0,140,[np.float64(-0.39875)],[np.float64(-0.14625)],[1],[0],[0],[1.9452331000065897],['target'],140,0,140,0,273.0403363000005,,5,273.0250476000001,273.0403363000005,273.0403363000005,0.015453799998795148,274.9704294999974,[np.float64(-0.39875)],[np.float64(-0.14625)],[1],[0],[0],[1.9452331000065897],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
141,0,141,[np.float64(0.3725)],[np.float64(-0.4275)],[1],[0],[0],[3.4325339999995776],['target'],141,0,141,0,275.01621480000176,,10,275.0015088,275.01621480000176,275.01621480000176,0.03080760000011651,278.4341342999978,[np.float64(0.3725)],[np.float64(-0.4275)],[1],[0],[0],[3.4325339999995776],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
142,0,142,[np.float64(-0.37125)],[np.float64(0.16625)],[1],[0],[0],[1.6048996000026818],['target'],142,0,142,0,278.481738399998,,10,278.46230579999974,278.481738399998,278.481738399998,0.027965200002654456,280.06730550000066,[np.float64(-0.37125)],[np.float64(0.16625)],[1],[0],[0],[1.6048996000026818],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
143,0,143,[np.float64(-0.105)],[np.float64(-0.35)],[1],[0],[0],[1.5937401999981375],['target'],143,0,143,0,280.1158310999963,,10,280.098771099998,280.1158310999963,280.1158310999963,0.031245700003637467,281.6929214999982,[np.float64(-0.105)],[np.float64(-0.35)],[1],[0],[0],[1.5937401999981375],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
144,0,144,[np.float64(-0.4675)],[np.float64(-0.195)],[1],[0],[0],[2.0442803999976604],['target'],144,0,144,0,281.74016649999976,,10,281.7230140000029,281.74016649999976,281.74016649999976,0.029833100001269486,283.76738509999996,[np.float64(-0.4675)],[np.float64(-0.195)],[1],[0],[0],[2.0442803999976604],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
145,0,145,[np.float64(-0.3725)],[np.float64(-0.09)],[1],[0],[0],[2.075270699999237],['target'],145,0,145,0,283.81505659999675,,10,283.7919847000012,283.81505659999675,283.81505659999675,0.024385099997743964,285.8673456999968,[np.float64(-0.3725)],[np.float64(-0.09)],[1],[0],[0],[2.075270699999237],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
146,0,146,[np.float64(-0.16)],[np.float64(-0.38375)],[1],[0],[0],[1.4569760000013048],['target'],146,0,146,0,285.89891360000183,,5,285.88653630000044,285.89891360000183,285.89891360000183,0.018984800000907853,287.34358890000294,[np.float64(-0.16)],[np.float64(-0.38375)],[1],[0],[0],[1.4569760000013048],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
147,0,147,[np.float64(-0.2425)],[np.float64(-0.30625)],[1],[0],[0],[1.1088206999993417],['target'],147,0,147,0,287.37356649999856,,5,287.3584281000003,287.37356649999856,287.37356649999856,0.01468199999362696,288.4673366999996,[np.float64(-0.2425)],[np.float64(-0.30625)],[1],[0],[0],[1.1088206999993417],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
148,0,148,[np.float64(0.02)],[np.float64(0.43875)],[1],[0],[0],[2.4930572000012035],['target'],148,0,148,0,288.4985461999968,,10,288.4907061999984,288.4985461999968,288.4985461999968,0.02320299999701092,290.9838783000014,[np.float64(0.02)],[np.float64(0.43875)],[1],[0],[0],[2.4930572000012035],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
149,0,149,[np.float64(-0.395)],[np.float64(0.17875)],[1],[0],[0],[2.582922100002179],['target'],149,0,149,0,291.0325049000021,,10,291.009630200002,291.0325049000021,291.0325049000021,0.02553749999788124,293.5926397000003,[np.float64(-0.395)],[np.float64(0.17875)],[1],[0],[0],[2.582922100002179],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
150,0,150,[np.float64(0.22875)],[np.float64(0.41375)],[1],[0],[0],[2.013235499995062],['target'],150,0,150,0,293.6407754000029,,10,293.6214817,293.6407754000029,293.6407754000029,0.028638000003411435,295.6348066999999,[np.float64(0.22875)],[np.float64(0.41375)],[1],[0],[0],[2.013235499995062],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
151,0,151,[np.float64(0.4675)],[np.float64(-0.39)],[1],[0],[0],[1.6399651000028825],['target'],151,0,151,0,295.66515680000157,,5,295.6523546000026,295.66515680000157,295.66515680000157,0.01734500000020489,297.29241249999905,[np.float64(0.4675)],[np.float64(-0.39)],[1],[0],[0],[1.6399651000028825],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
152,0,152,[np.float64(0.28375)],[np.float64(0.49125)],[1],[0],[0],[2.9104566000023624],['target'],152,0,152,0,297.3233622999978,,5,297.3062521000029,297.3233622999978,297.3233622999978,0.01371120000112569,300.21677700000146,[np.float64(0.28375)],[np.float64(0.49125)],[1],[0],[0],[2.9104566000023624],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
153,0,153,"[np.float64(-0.37125), np.float64(-0.405)]","[np.float64(0.48375), np.float64(-0.095)]","[1, 1]","[0, 0]","[0, 0]","[1.7358311999996658, 3.9353504000027897]","[None, 'target']",153,0,153,0,300.2665418000033,,10,300.248354000003,300.2665418000033,300.2665418000033,0.03142810000281315,304.1837818999993,"[np.float64(-0.37125), np.float64(-0.405)]","[np.float64(0.48375), np.float64(-0.095)]","[1, 1]","[0, 0]","[0, 0]","[1.7358311999996658, 3.9353504000027897]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
154,0,154,[np.float64(0.095)],[np.float64(-0.45125)],[1],[0],[0],[2.1318096999966656],['target'],154,0,154,0,304.23227800000313,,10,304.21053940000274,304.23227800000313,304.23227800000313,0.026542400002654176,306.34245029999875,[np.float64(0.095)],[np.float64(-0.45125)],[1],[0],[0],[2.1318096999966656],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
155,0,155,"[np.float64(-0.35125), np.float64(-0.34875)]","[np.float64(0.4225), np.float64(0.40375)]","[1, 1]","[0, 0]","[0, 0]","[1.6952557000040542, 2.4362784000040847]","[None, 'target']",155,0,155,0,306.3732248000015,,5,306.3552989000018,306.3732248000015,306.3732248000015,0.012615699997695629,308.7916866000014,"[np.float64(-0.35125), np.float64(-0.34875)]","[np.float64(0.4225), np.float64(0.40375)]","[1, 1]","[0, 0]","[0, 0]","[1.6952557000040542, 2.4362784000040847]","[None, 'target']",005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
156,0,156,[np.float64(-0.46375)],[np.float64(0.29)],[1],[0],[0],[1.3922287000023061],['target'],156,0,156,0,308.8412590000007,,10,308.8171121999985,308.8412590000007,308.8412590000007,0.025203299999702722,310.2094238999998,[np.float64(-0.46375)],[np.float64(0.29)],[1],[0],[0],[1.3922287000023061],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
157,0,157,[np.float64(-0.115)],[np.float64(-0.32375)],[1],[0],[0],[1.6455693000025349],['target'],157,0,157,0,310.25697039999795,,10,310.2381450999965,310.25697039999795,310.25697039999795,0.028437400003895164,311.8838448000024,[np.float64(-0.115)],[np.float64(-0.32375)],[1],[0],[0],[1.6455693000025349],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
158,0,158,[np.float64(-0.4475)],[np.float64(0.38875)],[1],[0],[0],[1.8141778000062914],['target'],158,0,158,0,311.93222490000335,,10,311.9112051999982,311.93222490000335,311.93222490000335,0.027150999994773883,313.7254755000031,[np.float64(-0.4475)],[np.float64(0.38875)],[1],[0],[0],[1.8141778000062914],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
159,0,159,[np.float64(-0.41875)],[np.float64(-0.37625)],[1],[0],[0],[2.3091749000013806],['target'],159,0,159,0,313.75648589999764,,5,313.741088499999,313.75648589999764,313.75648589999764,0.01542610000615241,316.05036899999686,[np.float64(-0.41875)],[np.float64(-0.37625)],[1],[0],[0],[2.3091749000013806],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
160,0,160,[np.float64(-0.20875)],[np.float64(0.42125)],[1],[0],[0],[2.5224916000006488],['target'],160,0,160,0,316.09825419999834,,10,316.07747379999637,316.09825419999834,316.09825419999834,0.02696089999517426,318.6000514999978,[np.float64(-0.20875)],[np.float64(0.42125)],[1],[0],[0],[2.5224916000006488],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
161,0,161,[np.float64(0.1625)],[np.float64(-0.165)],[1],[0],[0],[2.714635800002725],['target'],161,0,161,0,318.64970309999626,,10,318.62837169999693,318.64970309999626,318.64970309999626,0.028132400002505165,321.34309580000263,[np.float64(0.1625)],[np.float64(-0.165)],[1],[0],[0],[2.714635800002725],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
162,0,162,[np.float64(-0.01875)],[np.float64(0.37875)],[1],[0],[0],[1.7481177000008756],['target'],162,0,162,0,321.3735871000026,,5,321.3606503999981,321.3735871000026,321.3735871000026,0.01736689999961527,323.10885039999994,[np.float64(-0.01875)],[np.float64(0.37875)],[1],[0],[0],[1.7481177000008756],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
163,0,163,[np.float64(0.45625)],[np.float64(0.18125)],[1],[0],[0],[2.5046605999959866],['target'],163,0,163,0,323.15694059999805,,10,323.13792269999976,323.15694059999805,323.15694059999805,0.028899599994474556,325.6426683000027,[np.float64(0.45625)],[np.float64(0.18125)],[1],[0],[0],[2.5046605999959866],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
164,0,164,[np.float64(-0.1975)],[np.float64(0.34875)],[1],[0],[0],[1.2574433999980101],['target'],164,0,164,0,325.689463900002,,10,325.66796250000334,325.689463900002,325.689463900002,0.02506590000120923,326.9255282000013,[np.float64(-0.1975)],[np.float64(0.34875)],[1],[0],[0],[1.2574433999980101],['target'],005,001,2025-09-30_09h38.01.041,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,121.30563683032345,2025-09-30 09h38.12.914235 +0530,
