thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
154,0,154,[np.float64(-0.17666666666666667)],[np.float64(0.345)],[1],[0],[0],[1.41070349997608],['target'],154,0,154,0,368.9081772000063,,10,368.8938095999765,368.9081772000063,368.9081772000063,0.031865700031630695,370.3046680999687,[np.float64(-0.17666666666666667)],[np.float64(0.345)],[1],[0],[0],[1.41070349997608],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
155,0,155,[np.float64(0.345)],[np.float64(-0.36333333333333334)],[1],[0],[0],[1.4523444999940693],['target'],155,0,155,0,370.3664322999539,,10,370.34214859997155,370.3664322999539,370.3664322999539,0.03714329999638721,371.7945950999856,[np.float64(0.345)],[np.float64(-0.36333333333333334)],[1],[0],[0],[1.4523444999940693],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
156,0,156,[np.float64(0.11333333333333333)],[np.float64(0.4533333333333333)],[1],[0],[0],[2.3184351999661885],['target'],156,0,156,0,371.8249822999933,,5,371.8102593999938,371.8249822999933,371.8249822999933,0.01544430002104491,374.1288104999694,[np.float64(0.11333333333333333)],[np.float64(0.4533333333333333)],[1],[0],[0],[2.3184351999661885],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
157,0,157,[np.float64(0.4033333333333333)],[np.float64(0.051666666666666666)],[1],[0],[0],[2.007625700032804],['target'],157,0,157,0,374.1580364999827,,5,374.1454475999926,374.1580364999827,374.1580364999827,0.016382600006181747,376.1531830999884,[np.float64(0.4033333333333333)],[np.float64(0.051666666666666666)],[1],[0],[0],[2.007625700032804],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
158,0,158,"[np.float64(0.27166666666666667), np.float64(0.23833333333333334), np.float64(0.24166666666666667)]","[np.float64(0.19666666666666666), np.float64(0.20666666666666667), np.float64(0.205)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.4818154000095092, 2.3409642000333406, 3.2332475000293925]","[None, None, 'target']",158,0,158,0,376.1992127999547,,10,376.1793216999504,376.1992127999547,376.1992127999547,0.025961200008168817,379.4127219999791,"[np.float64(0.27166666666666667), np.float64(0.23833333333333334), np.float64(0.24166666666666667)]","[np.float64(0.19666666666666666), np.float64(0.20666666666666667), np.float64(0.205)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.4818154000095092, 2.3409642000333406, 3.2332475000293925]","[None, None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
159,0,159,[np.float64(-0.43)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.8452467999886721],['target'],159,0,159,0,379.457848799997,,10,379.4425559999654,379.457848799997,379.457848799997,0.02941129996906966,381.288000200002,[np.float64(-0.43)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.8452467999886721],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
160,0,160,[np.float64(-0.49166666666666664)],[np.float64(-0.37333333333333335)],[1],[0],[0],[3.235073400021065],['target'],160,0,160,0,381.33313049998833,,5,381.3104287000024,381.33313049998833,381.33313049998833,0.02217339997878298,384.54559110000264,[np.float64(-0.49166666666666664)],[np.float64(-0.37333333333333335)],[1],[0],[0],[3.235073400021065],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
161,0,161,[np.float64(0.4216666666666667)],[np.float64(0.14)],[1],[0],[0],[2.2371762999682687],['target'],161,0,161,0,384.5750970999943,,5,384.560098499991,384.5750970999943,384.5750970999943,0.014353399979881942,386.79736669996055,[np.float64(0.4216666666666667)],[np.float64(0.14)],[1],[0],[0],[2.2371762999682687],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
162,0,162,[np.float64(0.48333333333333334)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.1791115999803878],['target'],162,0,162,0,386.8247552999528,,5,386.8124174999539,386.8247552999528,386.8247552999528,0.014904799987562,387.99165149999317,[np.float64(0.48333333333333334)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.1791115999803878],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
163,0,163,[np.float64(-0.135)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.615096200024709],['target'],163,0,163,0,388.03420239995467,,5,388.01328289997764,388.03420239995467,388.03420239995467,0.021390900015830994,389.6284999999916,[np.float64(-0.135)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.615096200024709],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
164,0,164,[np.float64(0.395)],[np.float64(0.01)],[1],[0],[0],[1.2612083000130951],['target'],164,0,164,0,389.67412759998115,,10,389.6544549999526,389.67412759998115,389.67412759998115,0.02564200002234429,390.9157954999828,[np.float64(0.395)],[np.float64(0.01)],[1],[0],[0],[1.2612083000130951],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
165,0,165,[np.float64(-0.0033333333333333335)],[np.float64(-0.04)],[1],[0],[0],[3.2575872000306845],['target'],165,0,165,0,390.97426200000336,,10,390.95354630000656,390.97426200000336,390.97426200000336,0.03747099998872727,394.21121709997533,[np.float64(-0.0033333333333333335)],[np.float64(-0.04)],[1],[0],[0],[3.2575872000306845],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
166,0,166,[np.float64(-0.15333333333333332)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.1518349999678321],['target'],166,0,166,0,394.2577156999614,,5,394.2345242999727,394.2577156999614,394.2577156999614,0.023058800026774406,395.38649999996414,[np.float64(-0.15333333333333332)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.1518349999678321],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
167,0,167,"[np.float64(0.17166666666666666), np.float64(0.18), np.float64(0.19333333333333333)]","[np.float64(-0.2683333333333333), np.float64(-0.25166666666666665), np.float64(-0.24666666666666667)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.349666800000705, 4.19330559996888, 5.231938499957323]","[None, None, 'target']",167,0,167,0,395.4409472999978,,10,395.421177399985,395.4409472999978,395.4409472999978,0.03445170004852116,400.65323979995446,"[np.float64(0.17166666666666666), np.float64(0.18), np.float64(0.19333333333333333)]","[np.float64(-0.2683333333333333), np.float64(-0.25166666666666665), np.float64(-0.24666666666666667)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.349666800000705, 4.19330559996888, 5.231938499957323]","[None, None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
168,0,168,[np.float64(-0.15)],[np.float64(0.22166666666666668)],[1],[0],[0],[1.329901399964001],['target'],168,0,168,0,400.6831805999973,,5,400.6691513999831,400.6831805999973,400.6831805999973,0.015474199957679957,401.99918639997486,[np.float64(-0.15)],[np.float64(0.22166666666666668)],[1],[0],[0],[1.329901399964001],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
169,0,169,[np.float64(0.34)],[np.float64(-0.47833333333333333)],[1],[0],[0],[1.8105073000187986],['target'],169,0,169,0,402.04156449995935,,5,402.02097169996705,402.04156449995935,402.04156449995935,0.02157949999673292,403.8316255999962,[np.float64(0.34)],[np.float64(-0.47833333333333333)],[1],[0],[0],[1.8105073000187986],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
170,0,170,[np.float64(-0.3983333333333333)],[np.float64(0.38333333333333336)],[1],[0],[0],[2.829949499981012],['target'],170,0,170,0,403.8907644999563,,10,403.868168099958,403.8907644999563,403.8907644999563,0.036332699994090945,406.6982476999983,[np.float64(-0.3983333333333333)],[np.float64(0.38333333333333336)],[1],[0],[0],[2.829949499981012],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
171,0,171,[np.float64(0.22166666666666668)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.5494704999728128],['target'],171,0,171,0,406.7581031000009,,10,406.73607729998184,406.7581031000009,406.7581031000009,0.03727999998955056,408.285663299961,[np.float64(0.22166666666666668)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.5494704999728128],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
172,0,172,[np.float64(-0.3416666666666667)],[np.float64(-0.2683333333333333)],[1],[0],[0],[1.661808300006669],['target'],172,0,172,0,408.31684159999713,,5,408.3019299999578,408.31684159999713,408.31684159999713,0.016018500027712435,409.96387419995153,[np.float64(-0.3416666666666667)],[np.float64(-0.2683333333333333)],[1],[0],[0],[1.661808300006669],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
173,0,173,[np.float64(0.14166666666666666)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.4921066999668255],['target'],173,0,173,0,410.0089749000035,,5,409.9859451999655,410.0089749000035,410.0089749000035,0.021868000039830804,411.4781590999919,[np.float64(0.14166666666666666)],[np.float64(-0.3433333333333333)],[1],[0],[0],[1.4921066999668255],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
174,0,174,[np.float64(0.35333333333333333)],[np.float64(-0.08833333333333333)],[1],[0],[0],[1.5872619000147097],['target'],174,0,174,0,411.5262464999687,,5,411.4995525999693,411.5262464999687,411.5262464999687,0.0211231000139378,413.0869837999926,[np.float64(0.35333333333333333)],[np.float64(-0.08833333333333333)],[1],[0],[0],[1.5872619000147097],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
175,0,175,[np.float64(0.041666666666666664)],[np.float64(-0.035)],[1],[0],[0],[1.284333899966441],['target'],175,0,175,0,413.11742229998345,,5,413.10268489999,413.11742229998345,413.11742229998345,0.015518900007009506,414.3871373999864,[np.float64(0.041666666666666664)],[np.float64(-0.035)],[1],[0],[0],[1.284333899966441],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
176,0,176,[np.float64(0.445)],[np.float64(-0.145)],[1],[0],[0],[2.3659860999905504],['target'],176,0,176,0,414.43246919999365,,10,414.41277799999807,414.43246919999365,414.43246919999365,0.02536949998466298,416.7789022999932,[np.float64(0.445)],[np.float64(-0.145)],[1],[0],[0],[2.3659860999905504],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
177,0,177,"[np.float64(0.445), np.float64(0.4816666666666667)]","[np.float64(-0.145), np.float64(-0.14)]","[1, 1]","[0, 0]","[0, 0]","[0.5463326000026427, 1.2825762999709696]","[None, 'target']",177,0,177,0,416.8409324999666,,10,416.81431269994937,416.8409324999666,416.8409324999666,0.03511349996551871,418.09702379995724,"[np.float64(0.445), np.float64(0.4816666666666667)]","[np.float64(-0.145), np.float64(-0.14)]","[1, 1]","[0, 0]","[0, 0]","[0.5463326000026427, 1.2825762999709696]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
178,0,178,[np.float64(-0.4666666666666667)],[np.float64(0.32666666666666666)],[1],[0],[0],[2.6284070999827236],['target'],178,0,178,0,418.158101399953,,10,418.135861799994,418.158101399953,418.158101399953,0.03853689995594323,420.7643750999705,[np.float64(-0.4666666666666667)],[np.float64(0.32666666666666666)],[1],[0],[0],[2.6284070999827236],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
179,0,179,[np.float64(-0.29833333333333334)],[np.float64(0.365)],[1],[0],[0],[1.5093108000000939],['target'],179,0,179,0,420.80767489998834,,10,420.79376909998246,420.80767489998834,420.80767489998834,0.029164300009142607,422.30322479997994,[np.float64(-0.29833333333333334)],[np.float64(0.365)],[1],[0],[0],[1.5093108000000939],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
180,0,180,[np.float64(0.028333333333333332)],[np.float64(-0.25166666666666665)],[1],[0],[0],[2.2371484999894165],['target'],180,0,180,0,422.3493472999544,,10,422.3352986999671,422.3493472999544,422.3493472999544,0.031779600016307086,424.57255240000086,[np.float64(0.028333333333333332)],[np.float64(-0.25166666666666665)],[1],[0],[0],[2.2371484999894165],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
181,0,181,[np.float64(0.30333333333333334)],[np.float64(0.4116666666666667)],[1],[0],[0],[1.6215334999724291],['target'],181,0,181,0,424.61542980000377,,5,424.59346659999574,424.61542980000377,424.61542980000377,0.020672399958129972,426.21514039998874,[np.float64(0.30333333333333334)],[np.float64(0.4116666666666667)],[1],[0],[0],[1.6215334999724291],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
182,0,182,[np.float64(0.17833333333333334)],[np.float64(-0.2683333333333333)],[1],[0],[0],[1.6391783999861218],['target'],182,0,182,0,426.2751297999639,,10,426.2484318999923,426.2751297999639,426.2751297999639,0.03306889999657869,427.88769529998535,[np.float64(0.17833333333333334)],[np.float64(-0.2683333333333333)],[1],[0],[0],[1.6391783999861218],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
183,0,183,[np.float64(0.3983333333333333)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.8867825000197627],['target'],183,0,183,0,427.9160934999818,,5,427.9025357000064,427.9160934999818,427.9160934999818,0.014641700021456927,429.78941549995216,[np.float64(0.3983333333333333)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.8867825000197627],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
184,0,184,"[np.float64(-0.028333333333333332), np.float64(-0.04833333333333333)]","[np.float64(0.011666666666666667), np.float64(0.02)]","[1, 1]","[0, 0]","[0, 0]","[2.850641100027133, 3.9018161999993026]","[None, 'target']",184,0,184,0,429.8160230999929,,5,429.80306929996004,429.8160230999929,429.8160230999929,0.013502299960236996,433.70504929998424,"[np.float64(-0.028333333333333332), np.float64(-0.04833333333333333)]","[np.float64(0.011666666666666667), np.float64(0.02)]","[1, 1]","[0, 0]","[0, 0]","[2.850641100027133, 3.9018161999993026]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
185,0,185,[np.float64(-0.435)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.5263070999644697],['target'],185,0,185,0,433.76778160000686,,10,433.7428935999633,433.76778160000686,433.76778160000686,0.037598000024445355,435.2692825999693,[np.float64(-0.435)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.5263070999644697],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
186,0,186,[np.float64(-0.21)],[np.float64(0.38666666666666666)],[1],[0],[0],[2.4416243000305258],['target'],186,0,186,0,435.2994357999996,,5,435.28982020000694,435.2994357999996,435.2994357999996,0.020319300005212426,437.73159179999493,[np.float64(-0.21)],[np.float64(0.38666666666666666)],[1],[0],[0],[2.4416243000305258],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
187,0,187,"[np.float64(-0.44), np.float64(-0.435)]","[np.float64(-0.18166666666666667), np.float64(-0.17333333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.9321088999859057, 3.019241600006353]","[None, 'target']",187,0,187,0,437.7919327999698,,10,437.7702810000046,437.7919327999698,437.7919327999698,0.0384732999955304,440.789668399957,"[np.float64(-0.44), np.float64(-0.435)]","[np.float64(-0.18166666666666667), np.float64(-0.17333333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.9321088999859057, 3.019241600006353]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
188,0,188,"[np.float64(-0.305), np.float64(-0.29333333333333333)]","[np.float64(-0.14833333333333334), np.float64(-0.16166666666666665)]","[1, 1]","[0, 0]","[0, 0]","[2.721473000012338, 4.6332560000009835]","[None, 'target']",188,0,188,0,440.84911759995157,,10,440.82328739995137,440.84911759995157,440.84911759995157,0.033290999999735504,445.45667849999154,"[np.float64(-0.305), np.float64(-0.29333333333333333)]","[np.float64(-0.14833333333333334), np.float64(-0.16166666666666665)]","[1, 1]","[0, 0]","[0, 0]","[2.721473000012338, 4.6332560000009835]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
189,0,189,[np.float64(-0.4266666666666667)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.6002333000069484],['target'],189,0,189,0,445.5165957999998,,10,445.4957047000062,445.5165957999998,445.5165957999998,0.038598000013735145,447.0960521999514,[np.float64(-0.4266666666666667)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.6002333000069484],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
190,0,190,[np.float64(0.12666666666666668)],[np.float64(-0.13166666666666665)],[1],[0],[0],[1.9557902999804355],['target'],190,0,190,0,447.12444799998775,,5,447.1144760999596,447.12444799998775,447.12444799998775,0.01810369995655492,449.07033379998757,[np.float64(0.12666666666666668)],[np.float64(-0.13166666666666665)],[1],[0],[0],[1.9557902999804355],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
191,0,191,[np.float64(0.385)],[np.float64(0.28)],[1],[0],[0],[1.9413777000154369],['target'],191,0,191,0,449.11558300000615,,10,449.09295689995633,449.11558300000615,449.11558300000615,0.022506400011479855,451.0344501999789,[np.float64(0.385)],[np.float64(0.28)],[1],[0],[0],[1.9413777000154369],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
192,0,192,[np.float64(-0.065)],[np.float64(0.42333333333333334)],[1],[0],[0],[1.544654699973762],['target'],192,0,192,0,451.0824123999919,,10,451.06636449997313,451.0824123999919,451.0824123999919,0.03162610001163557,452.6111148999771,[np.float64(-0.065)],[np.float64(0.42333333333333334)],[1],[0],[0],[1.544654699973762],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
193,0,193,[np.float64(-0.35333333333333333)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.4370089000440203],['target'],193,0,193,0,452.6406405000016,,5,452.6284172000014,452.6406405000016,452.6406405000016,0.01711570000043139,454.06555030000163,[np.float64(-0.35333333333333333)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.4370089000440203],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
194,0,194,"[np.float64(-0.29833333333333334), np.float64(-0.28)]","[np.float64(0.20166666666666666), np.float64(0.20166666666666666)]","[1, 1]","[0, 0]","[0, 0]","[1.7899955000029877, 2.892151999985799]","[None, 'target']",194,0,194,0,454.10747940000147,,10,454.09464319999097,454.10747940000147,454.10747940000147,0.028884500032290816,456.9869114999892,"[np.float64(-0.29833333333333334), np.float64(-0.28)]","[np.float64(0.20166666666666666), np.float64(0.20166666666666666)]","[1, 1]","[0, 0]","[0, 0]","[1.7899955000029877, 2.892151999985799]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
195,0,195,[np.float64(0.2733333333333333)],[np.float64(-0.07333333333333333)],[1],[0],[0],[1.5223997000139207],['target'],195,0,195,0,457.03227979998337,,5,457.0082326999982,457.03227979998337,457.03227979998337,0.021016200014855713,458.53078519995324,[np.float64(0.2733333333333333)],[np.float64(-0.07333333333333333)],[1],[0],[0],[1.5223997000139207],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
196,0,196,[np.float64(-0.15833333333333333)],[np.float64(-0.135)],[1],[0],[0],[2.8564313999959268],['target'],196,0,196,0,458.5903574999538,,10,458.5642372999573,458.5903574999538,458.5903574999538,0.033169300004374236,461.42079599999124,[np.float64(-0.15833333333333333)],[np.float64(-0.135)],[1],[0],[0],[2.8564313999959268],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
197,0,197,"[np.float64(0.35833333333333334), np.float64(0.365)]","[np.float64(-0.42833333333333334), np.float64(-0.4266666666666667)]","[1, 1]","[0, 0]","[0, 0]","[2.5550479000085033, 3.4708962999866344]","[None, 'target']",197,0,197,0,461.48182929999894,,10,461.4563755999552,461.48182929999894,461.48182929999894,0.03528459998778999,464.927402500005,"[np.float64(0.35833333333333334), np.float64(0.365)]","[np.float64(-0.42833333333333334), np.float64(-0.4266666666666667)]","[1, 1]","[0, 0]","[0, 0]","[2.5550479000085033, 3.4708962999866344]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
198,0,198,[np.float64(0.26)],[np.float64(-0.4483333333333333)],[1],[0],[0],[1.2829597999807447],['target'],198,0,198,0,464.9735366999521,,10,464.95273939997423,464.9735366999521,464.9735366999521,0.025100299972109497,466.2357798999874,[np.float64(0.26)],[np.float64(-0.4483333333333333)],[1],[0],[0],[1.2829597999807447],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
199,0,199,[np.float64(0.035)],[np.float64(0.08)],[1],[0],[0],[1.3798679999890737],['target'],199,0,199,0,466.28172949998407,,10,466.26382339996053,466.28172949998407,466.28172949998407,0.02786329999798909,467.64380869996967,[np.float64(0.035)],[np.float64(0.08)],[1],[0],[0],[1.3798679999890737],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
