delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,1000,expected,51,3,4,space,0.1146565,None,764,1,[3.1074413000023924],[3.1074511000188068],4,3,51,6,259.5113406,,259.4956314,259.5113406,260.4939663,260.4939663,260.5113515,260.611136,space,0.1146565,None,260.6124845,260.7110639,261.0220369,261.0087627,261.0094299,261.0220369,261.0220369,261.0220369,264.1298428,764,1,[3.1074413000023924],[3.1074511000188068],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,52,4,4,space,0.5655473,None,982,1,[4.893633799976669],[4.893644199997652],4,4,52,0,264.1434174,,264.1303731,264.1434174,265.1446554,265.1446554,265.1446554,265.7113281,space,0.5655473,None,265.7124092,265.810818,266.1192866,266.1044752,266.1054237,266.1192866,266.1192866,266.1192866,271.0132916,982,1,[4.893633799976669],[4.893644199997652],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,400,unexp,53,5,4,space,0.9199245,None,76,1,[3.5206259999831673],[3.5206409000093117],4,5,53,2,271.0268167,,271.0135813,271.0268167,272.0266297,272.0266297,272.0266297,272.9619677,space,0.9199245,None,272.9630724,273.6617276,273.9766217,273.9604211,273.9611359,273.9766217,273.9766217,273.9766217,277.4977483,76,1,[3.5206259999831673],[3.5206409000093117],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,54,6,4,space,0.3181744,None,657,1,[3.088150299998233],[3.0881625000038184],4,6,54,4,277.5105511,,277.4982578,277.5105511,278.511198,278.511198,278.511198,278.8452903,space,0.3181744,None,278.8462771,279.2602609,279.5911053,279.5644378,279.5655749,279.5911053,279.5911053,279.5911053,282.6798708,657,1,[3.088150299998233],[3.0881625000038184],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,55,7,4,space,1.9919232,None,768,1,[2.014473300019745],[2.014496300020255],4,7,55,11,282.6941085,,282.6802013,282.6941085,283.6954232,283.6954232,283.6954232,285.6951309,space,1.9919232,None,285.6961435,286.4101543,286.7330478,286.713118,286.7143192,286.7330478,286.7330478,286.7330478,288.74821,768,1,[2.014473300019745],[2.014496300020255],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,400,unexp,56,8,4,space,4.0472675,None,67,1,[2.4898249999969266],[2.4898384000116494],4,8,56,1,288.7604988,,288.7486499,288.7604988,289.7613568,289.7613568,289.7613568,293.8116961,space,4.0472675,None,293.8127382,294.2112168,294.5203055,294.506584,294.5072925,294.5203055,294.5203055,294.5203055,297.0104845,67,1,[2.4898249999969266],[2.4898384000116494],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,57,9,4,space,2.6316671,None,765,1,[2.7795693000080064],[2.779581299982965],4,9,57,8,297.026408,,297.0107573,297.026408,298.0113278,298.0113278,298.0273782,300.6471536,space,2.6316671,None,300.6489786,301.3610837,301.6667668,301.6527976,301.6535355,301.6667668,301.6667668,301.6667668,304.4468543,765,1,[2.7795693000080064],[2.779581299982965],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,58,10,4,space,0.2583513,None,456,1,[2.6691083000041544],[2.6691251000156626],4,10,58,9,304.4597229,,304.4471849,304.4597229,305.4606232,305.4606232,305.4606232,305.7293766,space,0.2583513,None,305.731145,305.8438956,306.1610398,306.1468257,306.1476498,306.1610398,306.1610398,306.1610398,308.8306534,456,1,[2.6691083000041544],[2.6691251000156626],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,59,11,4,space,0.4278042,None,345,1,[3.4922989000042435],[3.4923150000104215],4,11,59,5,308.8427711,,308.83108,308.8427711,309.8447733,309.8447733,309.8447733,310.2782953,space,0.4278042,None,310.2792777,310.993502,311.3024578,311.2873237,311.2880931,311.3024578,311.3024578,311.3024578,314.7953072,345,1,[3.4922989000042435],[3.4923150000104215],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,60,0,5,space,0.0223947,None,987,1,[2.6257973999890964],[2.6258136999967974],5,0,60,7,314.8096072,,314.7959479,314.8096072,315.8098199,315.8098199,315.8098199,315.8448217,space,0.0223947,None,315.8458409,316.2606019,316.5725704,316.5596496,316.5603942,316.5725704,316.5725704,316.5725704,319.1989794,987,1,[2.6257973999890964],[2.6258136999967974],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,61,1,5,space,0.2911579,None,876,1,[2.8841737000038847],[2.884187700023176],5,1,61,6,319.2102062,,319.1995338,319.2102062,320.2108074,320.2108074,320.2108074,320.51124,space,0.2911579,None,320.5123633,320.6109378,320.9277238,320.9106069,320.9113375,320.9277238,320.9277238,320.9277238,323.8123022,876,1,[2.8841737000038847],[2.884187700023176],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,62,2,5,space,0.1720337,None,567,1,[3.039164100016933],[3.039179100014735],5,2,62,0,323.8263307,,323.8125844,323.8263307,324.8274228,324.8274228,324.8274228,325.01136,space,0.1720337,None,325.0125028,325.1274418,325.4403884,325.426743,325.4275044,325.4403884,325.4403884,325.4403884,328.4800557,567,1,[3.039164100016933],[3.039179100014735],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,63,3,5,space,0.2990771,None,435,1,[2.950071900006151],[2.95008740000776],5,3,63,8,328.4945092,,328.48062,328.4945092,329.4938381,329.4938381,329.4938381,329.7938252,space,0.2990771,None,329.7948499,330.4931785,330.8104245,330.7948247,330.7956003,330.8104245,330.8104245,330.8104245,333.7610521,435,1,[2.950071900006151],[2.95008740000776],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,64,4,5,space,0.4337959,None,234,1,[1.716980400000466],[1.716990499990061],5,4,64,10,333.7768738,,333.7614978,333.7768738,334.7596211,334.7596211,334.7774487,335.1942922,space,0.4337959,None,335.1953203,335.593736,335.9113502,335.8972867,335.8980435,335.9113502,335.9113502,335.9113502,337.6288312,234,1,[1.716980400000466],[1.716990499990061],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,65,5,5,space,0.0055,None,235,1,[2.354143800010206],[2.3541622000047937],5,5,65,11,337.6430409,,337.6292019,337.6430409,338.6438944,338.6438944,338.6438944,338.661221,space,0.0055,None,338.6623446,339.3766751,339.6930851,339.6776202,339.6783712,339.6930851,339.6930851,339.6930851,342.0483759,235,1,[2.354143800010206],[2.3541622000047937],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,400,unexp,66,6,5,space,0.1405832,None,236,1,[2.654510799999116],[2.6545276999822818],5,6,66,1,342.0596038,,342.0489317,342.0596038,343.0593782,343.0593782,343.0593782,343.2100729,space,0.1405832,None,343.211176,343.6099438,343.9221281,343.9067358,343.9079381,343.9221281,343.9221281,343.9221281,346.5771868,236,1,[2.654510799999116],[2.6545276999822818],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,67,7,5,space,0.3162359,None,237,1,[2.228284100012388],[2.2282913000090048],5,7,67,4,346.5928499,,346.5776399,346.5928499,347.5933992,347.5933992,347.5933992,347.9106558,space,0.3162359,None,347.9123087,348.3100897,348.6148766,348.6022376,348.6028345,348.6148766,348.6148766,348.6148766,350.8435889,237,1,[2.228284100012388],[2.2282913000090048],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,68,8,5,space,0.2945659,None,238,1,[3.961873399995966],[3.9618871999846306],5,8,68,5,350.8589875,,350.844044,350.8589875,351.8429622,351.8429622,351.8599535,352.1434125,space,0.2945659,None,352.1444698,352.8435453,353.1605164,353.1452262,353.1459616,353.1605164,353.1605164,353.1605164,357.1229066,238,1,[3.961873399995966],[3.9618871999846306],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,69,9,5,space,0.6170835,None,239,1,[4.0081327999942005],[4.008143399987603],5,9,69,3,357.1352608,,357.1256425,357.1352608,358.1357211,358.1357211,358.1357211,358.7687777,space,0.6170835,None,358.7697852,358.8681786,359.1785339,359.1640157,359.1647426,359.1785339,359.1785339,359.1785339,363.187023,239,1,[4.0081327999942005],[4.008143399987603],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,400,unexp,70,10,5,space,0.0967823,None,240,1,[2.259574800002156],[2.2595913999830373],5,10,70,2,363.2017232,,363.1874382,363.2017232,364.2026541,364.2026541,364.2026541,364.3029366,space,0.0967823,None,364.3039308,365.0023056,365.309864,365.2957497,365.2965745,365.309864,365.309864,365.309864,367.5699744,240,1,[2.259574800002156],[2.2595913999830373],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,71,11,5,space,0.1248062,None,250,1,[1.9432173000241164],[1.9432274000137113],5,11,71,9,367.5850207,,367.5703991,367.5850207,368.568878,368.568878,368.5852984,368.7030196,space,0.1248062,None,368.7049229,368.8029166,369.1266212,369.1055175,369.1068303,369.1266212,369.1266212,369.1266212,371.0703095,250,1,[1.9432173000241164],[1.9432274000137113],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,72,0,6,space,0.2742472,None,260,1,[2.622277500020573],[2.622288500017021],6,0,72,4,371.0846099,,371.0706851,371.0846099,372.0859737,372.0859737,372.0859737,372.3698068,space,0.2742472,None,372.3708063,372.7695153,373.0818276,373.0674527,373.0681927,373.0818276,373.0818276,373.0818276,375.7045129,260,1,[2.622277500020573],[2.622288500017021],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,400,unexp,73,1,6,space,0.2517495,None,270,1,[3.0202550999820232],[3.0202716999920085],6,1,73,1,375.7180518,,375.7048048,375.7180518,376.718135,376.718135,376.718135,376.9866299,space,0.2517495,None,376.9876399,377.4016199,377.720988,377.7035633,377.7059811,377.720988,377.720988,377.720988,380.7419695,270,1,[3.0202550999820232],[3.0202716999920085],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,74,2,6,space,0.2932322,None,280,1,[4.157907699991483],[4.157925699983025],6,2,74,5,380.7516613,,380.742476,380.7516613,381.7525366,381.7525366,381.7525366,382.0532932,space,0.2932322,None,382.0542392,382.7524204,383.0610884,383.0460459,383.0467588,383.0610884,383.0610884,383.0610884,387.2198035,280,1,[4.157907699991483],[4.157925699983025],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,75,3,6,space,0.0795621,None,290,1,[5.3055764000164345],[5.305588100018213],6,3,75,6,387.2349689,,387.2203885,387.2349689,388.2350814,388.2350814,388.2350814,388.3199908,space,0.0795621,None,388.3209323,388.4356098,388.7480899,388.7339105,388.7346985,388.7480899,388.7480899,388.7480899,394.0541625,290,1,[5.3055764000164345],[5.305588100018213],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,76,4,6,space,0.2243137,None,67,1,[10.118590099998983],[10.118604400020558],6,4,76,9,394.0680613,,394.0545062,394.0680613,395.0691335,395.0691335,395.0691335,395.3031639,space,0.2243137,None,395.304155,395.4025194,395.7187219,395.7038947,395.7045555,395.7187219,395.7187219,395.7187219,405.8376832,67,1,[10.118590099998983],[10.118604400020558],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,77,5,6,space,1.061244,None,654,1,[4.092243499995675],[4.092259600001853],6,5,77,8,405.8514697,,405.8380097,405.8514697,406.8525332,406.8525332,406.8525332,407.91953,space,1.061244,None,407.9216822,408.6193597,408.9427977,408.9130411,408.9140964,408.9427977,408.9427977,408.9427977,413.0356169,654,1,[4.092243499995675],[4.092259600001853],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,78,6,6,space,1.9030815,None,546,1,[2.815650900010951],[2.8156656000064686],6,6,78,7,413.051347,,413.0360161,413.051347,414.0357972,414.0357972,414.0520922,415.9519602,space,1.9030815,None,415.9528902,416.3522984,416.669115,416.6553966,416.6561271,416.669115,416.669115,416.669115,419.4852338,546,1,[2.815650900010951],[2.8156656000064686],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,79,7,6,space,0.1197389,None,546,1,[2.1544893000100274],[2.1545003000064753],6,7,79,11,419.5013932,,419.485663,419.5013932,420.4853278,420.4853278,420.5023819,420.6197149,space,0.1197389,None,420.620686,421.3349033,421.6480802,421.6345674,421.6353159,421.6480802,421.6480802,421.6480802,423.8029885,546,1,[2.1544893000100274],[2.1545003000064753],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,80,8,6,space,1.7168781,None,768,1,[2.0265737999870908],[2.026588199980324],6,8,80,0,423.8174982,,423.8032775,423.8174982,424.802159,424.802159,424.8191755,426.536994,space,1.7168781,None,426.5381993,426.6521533,426.9611547,426.9468443,426.9475833,426.9611547,426.9611547,426.9611547,428.9882591,768,1,[2.0265737999870908],[2.026588199980324],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,81,9,6,space,1.7360015,None,310,1,[3.232257900002878],[3.2322701000084635],6,9,81,10,429.0015366,,428.9886728,429.0015366,430.0021003,430.0021003,430.0021003,431.7519006,space,1.7360015,None,431.7529092,432.1518001,432.4712647,432.4527936,432.4536737,432.4712647,432.4712647,432.4712647,435.7039973,310,1,[3.232257900002878],[3.2322701000084635],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,400,unexp,82,10,6,space,0.0301328,None,320,1,[3.0384432999999262],[3.0384634000074584],6,10,82,2,435.7175361,,435.7043173,435.7175361,436.7187368,436.7187368,436.7187368,436.7525969,space,0.0301328,None,436.7536741,437.4517459,437.7825213,437.7531451,437.7543954,437.7825213,437.7825213,437.7825213,440.8215766,320,1,[3.0384432999999262],[3.0384634000074584],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,83,11,6,space,0.1895912,None,330,1,[2.7380193999852054],[2.738039199990453],6,11,83,3,440.834268,,440.8219738,440.834268,441.8343949,441.8343949,441.8343949,442.0358803,space,0.1895912,None,442.0368919,442.1351975,442.4471944,442.4332699,442.4340019,442.4471944,442.4471944,442.4471944,445.1857789,330,1,[2.7380193999852054],[2.738039199990453],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,1000,expected,84,0,7,space,0.1984008,None,340,1,[1.9031161000020802],[1.9031325000105426],7,0,84,3,445.20079,,445.1862413,445.20079,446.1845188,446.1845188,446.20155,446.3852517,space,0.1984008,None,446.3864077,446.4850108,446.7982463,446.7836179,446.7843537,446.7982463,446.7982463,446.7982463,448.701977,340,1,[1.9031161000020802],[1.9031325000105426],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,1000,expected,85,1,7,space,0.2000884,None,350,1,[3.9357268000021577],[3.935740499990061],7,1,85,8,448.7180629,,448.7022499,448.7180629,449.7188454,449.7188454,449.7188454,449.9344799,space,0.2000884,None,449.9352144,450.6351267,450.9677105,450.9381517,450.9400327,450.9677105,450.9677105,450.9677105,454.9039904,350,1,[3.9357268000021577],[3.935740499990061],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.7,400,unexp,86,2,7,space,0.2942765,None,360,1,[2.034684800019022],[2.0347044999944046],7,2,86,2,454.9171847,,454.9044226,454.9171847,455.9180512,455.9180512,455.9180512,456.2191571,space,0.2942765,None,456.2201778,456.9344785,457.2503664,457.2359421,457.2367836,457.2503664,457.2503664,457.2503664,459.2856826,360,1,[2.034684800019022],[2.0347044999944046],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,87,3,7,space,0.4524438,None,360,1,[2.3729465999931563],[2.372965299990028],7,3,87,7,459.3016369,,459.2863033,459.3016369,460.3009185,460.3009185,460.3009185,460.7692582,space,0.4524438,None,460.7702291,461.1853478,461.4992714,461.4852367,461.4859666,461.4992714,461.4992714,461.4992714,463.8727606,360,1,[2.3729465999931563],[2.372965299990028],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.1,400,unexp,88,4,7,space,0.0545504,None,370,1,[2.1235074999858625],[2.1235198999929707],7,4,88,0,463.8840697,,463.8732212,463.8840697,464.8841348,464.8841348,464.8841348,464.9521232,space,0.0545504,None,464.9531435,465.0680634,465.3798267,465.3649973,465.3663848,465.3798267,465.3798267,465.3798267,467.5037298,370,1,[2.1235074999858625],[2.1235198999929707],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,89,5,7,space,0.2753873,None,380,1,[2.3250769000151195],[2.3250886000168975],7,5,89,4,467.5173947,,467.5040623,467.5173947,468.5183607,468.5183607,468.5183607,468.8016719,space,0.2753873,None,468.802677,469.2014703,469.5280304,469.4996037,469.5007473,469.5280304,469.5280304,469.5280304,471.853583,380,1,[2.3250769000151195],[2.3250886000168975],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
0.4,1000,expected,90,6,7,space,0.9411217,None,390,1,[2.7074907000060193],[2.707502800010843],7,6,90,10,471.8671923,,471.8540127,471.8671923,472.8680463,472.8680463,472.8680463,473.8184565,space,0.9411217,None,473.8195191,474.2178418,474.5286407,474.5150825,474.5159657,474.5286407,474.5286407,474.5286407,477.2365228,390,1,[2.7074907000060193],[2.707502800010843],P1,1,2025-11-14_11h38.40.092,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0530
